day,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
73,80.12,32.99,48.13,55.78,51.38,52.86,48.06,60.52,47.19,11
73,84.0,79.61,57.09,56.6,52.86,49.01,47.19,48.06,51.38,12
73,120.77,153.56,61.77,47.08,49.01,54.01,51.38,47.19,52.86,13
73,91.13,129.97,56.56,47.43,54.01,57.83,52.86,51.38,49.01,14
73,189.95,133.85,60.85,61.71,57.83,46.47,49.01,52.86,54.01,15
73,156.23,126.22,46.84,58.73,46.47,52.06,54.01,49.01,57.83,16
73,48.32,117.8,50.42,61.57,52.06,59.0,57.83,54.01,46.47,17
73,109.61,123.57,49.2,48.09,59.0,57.38,46.47,57.83,52.06,18
73,158.47,92.49,48.83,61.82,57.38,58.24,52.06,46.47,59.0,19
73,157.25,78.91,56.41,51.61,58.24,41.69,59.0,52.06,57.38,20
73,122.56,46.68,56.64,50.35,41.69,49.1,57.38,59.0,58.24,21
73,128.12,17.96,47.47,60.41,49.1,20.02,58.24,57.38,41.69,22
73,69.15,19.98,57.12,49.33,20.02,27.09,41.69,58.24,49.1,23
73,32.41,20.85,49.09,49.55,27.09,25.21,49.1,41.69,20.02,24
74,29.65,41.13,57.69,51.79,25.21,20.64,20.02,49.1,27.09,1
74,23.7,22.52,50.99,48.57,20.64,21.33,27.09,20.02,25.21,2
74,22.15,20.15,61.34,47.12,21.33,58.65,25.21,27.09,20.64,3
74,21.97,22.52,51.2,54.7,58.65,21.45,20.64,25.21,21.33,4
74,18.84,15.24,57.97,57.48,21.45,22.67,21.33,20.64,58.65,5
74,57.54,60.91,61.58,49.39,22.67,31.82,58.65,21.33,21.45,6
74,17.57,15.49,47.43,55.85,31.82,75.67,21.45,58.65,22.67,7
74,17.42,20.45,53.14,61.12,75.67,114.32,22.67,21.45,31.82,8
74,26.87,25.26,60.52,53.06,114.32,80.12,31.82,22.67,75.67,9
74,35.25,26.31,48.06,53.4,80.12,84.0,75.67,31.82,114.32,10
74,32.99,38.46,47.19,48.13,84.0,120.77,114.32,75.67,80.12,11
74,79.61,83.93,51.38,57.09,120.77,91.13,80.12,114.32,84.0,12
74,153.56,140.58,52.86,61.77,91.13,189.95,84.0,80.12,120.77,13
74,129.97,141.93,49.01,56.56,189.95,156.23,120.77,84.0,91.13,14
74,133.85,86.34,54.01,60.85,156.23,48.32,91.13,120.77,189.95,15
74,126.22,72.77,57.83,46.84,48.32,109.61,189.95,91.13,156.23,16
74,117.8,20.33,46.47,50.42,109.61,158.47,156.23,189.95,48.32,17
74,123.57,98.26,52.06,49.2,158.47,157.25,48.32,156.23,109.61,18
74,92.49,75.9,59.0,48.83,157.25,122.56,109.61,48.32,158.47,19
74,78.91,110.46,57.38,56.41,122.56,128.12,158.47,109.61,157.25,20
74,46.68,148.93,58.24,56.64,128.12,69.15,157.25,158.47,122.56,21
74,17.96,191.59,41.69,47.47,69.15,32.41,122.56,157.25,128.12,22
74,19.98,135.14,49.1,57.12,32.41,29.65,128.12,122.56,69.15,23
74,20.85,64.11,20.02,49.09,29.65,23.7,69.15,128.12,32.41,24
75,41.13,33.92,27.09,57.69,23.7,22.15,32.41,69.15,29.65,1
75,22.52,32.09,25.21,50.99,22.15,21.97,29.65,32.41,23.7,2
75,20.15,21.09,20.64,61.34,21.97,18.84,23.7,29.65,22.15,3
75,22.52,15.89,21.33,51.2,18.84,57.54,22.15,23.7,21.97,4
75,15.24,19.12,58.65,57.97,57.54,17.57,21.97,22.15,18.84,5
75,60.91,15.42,21.45,61.58,17.57,17.42,18.84,21.97,57.54,6
75,15.49,21.53,22.67,47.43,17.42,26.87,57.54,18.84,17.57,7
75,20.45,48.58,31.82,53.14,26.87,35.25,17.57,57.54,17.42,8
75,25.26,83.67,75.67,60.52,35.25,32.99,17.42,17.57,26.87,9
75,26.31,56.76,114.32,48.06,32.99,79.61,26.87,17.42,35.25,10
75,38.46,59.0,80.12,47.19,79.61,153.56,35.25,26.87,32.99,11
75,83.93,92.41,84.0,51.38,153.56,129.97,32.99,35.25,79.61,12
75,140.58,99.33,120.77,52.86,129.97,133.85,79.61,32.99,153.56,13
75,141.93,129.54,91.13,49.01,133.85,126.22,153.56,79.61,129.97,14
75,86.34,130.56,189.95,54.01,126.22,117.8,129.97,153.56,133.85,15
75,72.77,111.17,156.23,57.83,117.8,123.57,133.85,129.97,126.22,16
75,20.33,103.54,48.32,46.47,123.57,92.49,126.22,133.85,117.8,17
75,98.26,24.43,109.61,52.06,92.49,78.91,117.8,126.22,123.57,18
75,75.9,20.22,158.47,59.0,78.91,46.68,123.57,117.8,92.49,19
75,110.46,68.52,157.25,57.38,46.68,17.96,92.49,123.57,78.91,20
75,148.93,48.23,122.56,58.24,17.96,19.98,78.91,92.49,46.68,21
75,191.59,140.16,128.12,41.69,19.98,20.85,46.68,78.91,17.96,22
75,135.14,59.77,69.15,49.1,20.85,41.13,17.96,46.68,19.98,23
75,64.11,36.44,32.41,20.02,41.13,22.52,19.98,17.96,20.85,24
76,33.92,25.61,29.65,27.09,22.52,20.15,20.85,19.98,41.13,1
76,32.09,23.8,23.7,25.21,20.15,22.52,41.13,20.85,22.52,2
76,21.09,19.33,22.15,20.64,22.52,15.24,22.52,41.13,20.15,3
76,15.89,16.26,21.97,21.33,15.24,60.91,20.15,22.52,22.52,4
76,19.12,57.59,18.84,58.65,60.91,15.49,22.52,20.15,15.24,5
76,15.42,21.55,57.54,21.45,15.49,20.45,15.24,22.52,60.91,6
76,21.53,12.68,17.57,22.67,20.45,25.26,60.91,15.24,15.49,7
76,48.58,30.69,17.42,31.82,25.26,26.31,15.49,60.91,20.45,8
76,83.67,79.84,26.87,75.67,26.31,38.46,20.45,15.49,25.26,9
76,56.76,92.89,35.25,114.32,38.46,83.93,25.26,20.45,26.31,10
76,59.0,63.39,32.99,80.12,83.93,140.58,26.31,25.26,38.46,11
76,92.41,97.72,79.61,84.0,140.58,141.93,38.46,26.31,83.93,12
76,99.33,66.54,153.56,120.77,141.93,86.34,83.93,38.46,140.58,13
76,129.54,65.63,129.97,91.13,86.34,72.77,140.58,83.93,141.93,14
76,130.56,57.39,133.85,189.95,72.77,20.33,141.93,140.58,86.34,15
76,111.17,35.57,126.22,156.23,20.33,98.26,86.34,141.93,72.77,16
76,103.54,45.97,117.8,48.32,98.26,75.9,72.77,86.34,20.33,17
76,24.43,85.33,123.57,109.61,75.9,110.46,20.33,72.77,98.26,18
76,20.22,117.25,92.49,158.47,110.46,148.93,98.26,20.33,75.9,19
76,68.52,90.51,78.91,157.25,148.93,191.59,75.9,98.26,110.46,20
76,48.23,116.84,46.68,122.56,191.59,135.14,110.46,75.9,148.93,21
76,140.16,59.91,17.96,128.12,135.14,64.11,148.93,110.46,191.59,22
76,59.77,45.0,19.98,69.15,64.11,33.92,191.59,148.93,135.14,23
76,36.44,31.39,20.85,32.41,33.92,32.09,135.14,191.59,64.11,24
77,25.61,21.79,41.13,29.65,32.09,21.09,64.11,135.14,33.92,1
77,23.8,14.79,22.52,23.7,21.09,15.89,33.92,64.11,32.09,2
77,19.33,17.76,20.15,22.15,15.89,19.12,32.09,33.92,21.09,3
77,16.26,16.34,22.52,21.97,19.12,15.42,21.09,32.09,15.89,4
77,57.59,46.43,15.24,18.84,15.42,21.53,15.89,21.09,19.12,5
77,21.55,16.67,60.91,57.54,21.53,48.58,19.12,15.89,15.42,6
77,12.68,27.6,15.49,17.57,48.58,83.67,15.42,19.12,21.53,7
77,30.69,59.57,20.45,17.42,83.67,56.76,21.53,15.42,48.58,8
77,79.84,81.93,25.26,26.87,56.76,59.0,48.58,21.53,83.67,9
77,92.89,43.88,26.31,35.25,59.0,92.41,83.67,48.58,56.76,10
77,63.39,116.4,38.46,32.99,92.41,99.33,56.76,83.67,59.0,11
77,97.72,130.44,83.93,79.61,99.33,129.54,59.0,56.76,92.41,12
77,66.54,85.62,140.58,153.56,129.54,130.56,92.41,59.0,99.33,13
77,65.63,97.09,141.93,129.97,130.56,111.17,99.33,92.41,129.54,14
77,57.39,91.0,86.34,133.85,111.17,103.54,129.54,99.33,130.56,15
77,35.57,73.81,72.77,126.22,103.54,24.43,130.56,129.54,111.17,16
77,45.97,94.97,20.33,117.8,24.43,20.22,111.17,130.56,103.54,17
77,85.33,80.9,98.26,123.57,20.22,68.52,103.54,111.17,24.43,18
77,117.25,33.33,75.9,92.49,68.52,48.23,24.43,103.54,20.22,19
77,90.51,33.75,110.46,78.91,48.23,140.16,20.22,24.43,68.52,20
77,116.84,117.71,148.93,46.68,140.16,59.77,68.52,20.22,48.23,21
77,59.91,139.51,191.59,17.96,59.77,36.44,48.23,68.52,140.16,22
77,45.0,81.0,135.14,19.98,36.44,25.61,140.16,48.23,59.77,23
77,31.39,19.36,64.11,20.85,25.61,23.8,59.77,140.16,36.44,24
78,21.79,18.26,33.92,41.13,23.8,19.33,36.44,59.77,25.61,1
78,14.79,16.78,32.09,22.52,19.33,16.26,25.61,36.44,23.8,2
78,17.76,23.32,21.09,20.15,16.26,57.59,23.8,25.61,19.33,3
78,16.34,17.28,15.89,22.52,57.59,21.55,19.33,23.8,16.26,4
78,46.43,19.08,19.12,15.24,21.55,12.68,16.26,19.33,57.59,5
78,16.67,19.67,15.42,60.91,12.68,30.69,57.59,16.26,21.55,6
78,27.6,58.93,21.53,15.49,30.69,79.84,21.55,57.59,12.68,7
78,59.57,50.81,48.58,20.45,79.84,92.89,12.68,21.55,30.69,8
78,81.93,87.35,83.67,25.26,92.89,63.39,30.69,12.68,79.84,9
78,43.88,110.04,56.76,26.31,63.39,97.72,79.84,30.69,92.89,10
78,116.4,93.44,59.0,38.46,97.72,66.54,92.89,79.84,63.39,11
78,130.44,113.64,92.41,83.93,66.54,65.63,63.39,92.89,97.72,12
78,85.62,82.01,99.33,140.58,65.63,57.39,97.72,63.39,66.54,13
78,97.09,70.51,129.54,141.93,57.39,35.57,66.54,97.72,65.63,14
78,91.0,78.82,130.56,86.34,35.57,45.97,65.63,66.54,57.39,15
78,73.81,58.78,111.17,72.77,45.97,85.33,57.39,65.63,35.57,16
78,94.97,23.35,103.54,20.33,85.33,117.25,35.57,57.39,45.97,17
78,80.9,27.97,24.43,98.26,117.25,90.51,45.97,35.57,85.33,18
78,33.33,48.78,20.22,75.9,90.51,116.84,85.33,45.97,117.25,19
78,33.75,46.47,68.52,110.46,116.84,59.91,117.25,85.33,90.51,20
78,117.71,125.64,48.23,148.93,59.91,45.0,90.51,117.25,116.84,21
78,139.51,84.24,140.16,191.59,45.0,31.39,116.84,90.51,59.91,22
78,81.0,51.13,59.77,135.14,31.39,21.79,59.91,116.84,45.0,23
78,19.36,34.36,36.44,64.11,21.79,14.79,45.0,59.91,31.39,24
79,18.26,21.73,25.61,33.92,14.79,17.76,31.39,45.0,21.79,1
79,16.78,23.3,23.8,32.09,17.76,16.34,21.79,31.39,14.79,2
79,23.32,22.97,19.33,21.09,16.34,46.43,14.79,21.79,17.76,3
79,17.28,28.52,16.26,15.89,46.43,16.67,17.76,14.79,16.34,4
79,19.08,44.27,57.59,19.12,16.67,27.6,16.34,17.76,46.43,5
79,19.67,65.53,21.55,15.42,27.6,59.57,46.43,16.34,16.67,6
79,58.93,52.09,12.68,21.53,59.57,81.93,16.67,46.43,27.6,7
79,50.81,75.7,30.69,48.58,81.93,43.88,27.6,16.67,59.57,8
79,87.35,82.01,79.84,83.67,43.88,116.4,59.57,27.6,81.93,9
79,110.04,100.77,92.89,56.76,116.4,130.44,81.93,59.57,43.88,10
79,93.44,78.0,63.39,59.0,130.44,85.62,43.88,81.93,116.4,11
79,113.64,87.22,97.72,92.41,85.62,97.09,116.4,43.88,130.44,12
79,82.01,109.93,66.54,99.33,97.09,91.0,130.44,116.4,85.62,13
79,70.51,37.98,65.63,129.54,91.0,73.81,85.62,130.44,97.09,14
79,78.82,19.5,57.39,130.56,73.81,94.97,97.09,85.62,91.0,15
79,58.78,26.42,35.57,111.17,94.97,80.9,91.0,97.09,73.81,16
79,23.35,18.43,45.97,103.54,80.9,33.33,73.81,91.0,94.97,17
79,27.97,19.87,85.33,24.43,33.33,33.75,94.97,73.81,80.9,18
79,48.78,20.02,117.25,20.22,33.75,117.71,80.9,94.97,33.33,19
79,46.47,31.36,90.51,68.52,117.71,139.51,33.33,80.9,33.75,20
79,125.64,148.07,116.84,48.23,139.51,81.0,33.75,33.33,117.71,21
79,84.24,95.44,59.91,140.16,81.0,19.36,117.71,33.75,139.51,22
79,51.13,101.27,45.0,59.77,19.36,18.26,139.51,117.71,81.0,23
79,34.36,59.48,31.39,36.44,18.26,16.78,81.0,139.51,19.36,24
80,21.73,27.7,21.79,25.61,16.78,23.32,19.36,81.0,18.26,1
80,23.3,20.12,14.79,23.8,23.32,17.28,18.26,19.36,16.78,2
80,22.97,15.95,17.76,19.33,17.28,19.08,16.78,18.26,23.32,3
80,28.52,21.35,16.34,16.26,19.08,19.67,23.32,16.78,17.28,4
80,44.27,68.72,46.43,57.59,19.67,58.93,17.28,23.32,19.08,5
80,65.53,20.57,16.67,21.55,58.93,50.81,19.08,17.28,19.67,6
80,52.09,37.48,27.6,12.68,50.81,87.35,19.67,19.08,58.93,7
80,75.7,127.4,59.57,30.69,87.35,110.04,58.93,19.67,50.81,8
80,82.01,77.22,81.93,79.84,110.04,93.44,50.81,58.93,87.35,9
80,100.77,39.98,43.88,92.89,93.44,113.64,87.35,50.81,110.04,10
80,78.0,58.06,116.4,63.39,113.64,82.01,110.04,87.35,93.44,11
80,87.22,99.47,130.44,97.72,82.01,70.51,93.44,110.04,113.64,12
80,109.93,89.94,85.62,66.54,70.51,78.82,113.64,93.44,82.01,13
80,37.98,78.0,97.09,65.63,78.82,58.78,82.01,113.64,70.51,14
80,19.5,117.56,91.0,57.39,58.78,23.35,70.51,82.01,78.82,15
80,26.42,109.15,73.81,35.57,23.35,27.97,78.82,70.51,58.78,16
80,18.43,46.47,94.97,45.97,27.97,48.78,58.78,78.82,23.35,17
80,19.87,36.17,80.9,85.33,48.78,46.47,23.35,58.78,27.97,18
80,20.02,101.8,33.33,117.25,46.47,125.64,27.97,23.35,48.78,19
80,31.36,85.9,33.75,90.51,125.64,84.24,48.78,27.97,46.47,20
80,148.07,134.26,117.71,116.84,84.24,51.13,46.47,48.78,125.64,21
80,95.44,141.69,139.51,59.91,51.13,34.36,125.64,46.47,84.24,22
80,101.27,115.09,81.0,45.0,34.36,21.73,84.24,125.64,51.13,23
80,59.48,58.46,19.36,31.39,21.73,23.3,51.13,84.24,34.36,24
81,27.7,36.53,18.26,21.79,23.3,22.97,34.36,51.13,21.73,1
81,20.12,28.72,16.78,14.79,22.97,28.52,21.73,34.36,23.3,2
81,15.95,33.18,23.32,17.76,28.52,44.27,23.3,21.73,22.97,3
81,21.35,22.87,17.28,16.34,44.27,65.53,22.97,23.3,28.52,4
81,68.72,19.0,19.08,46.43,65.53,52.09,28.52,22.97,44.27,5
81,20.57,19.55,19.67,16.67,52.09,75.7,44.27,28.52,65.53,6
81,37.48,15.15,58.93,27.6,75.7,82.01,65.53,44.27,52.09,7
81,127.4,16.49,50.81,59.57,82.01,100.77,52.09,65.53,75.7,8
81,77.22,81.98,87.35,81.93,100.77,78.0,75.7,52.09,82.01,9
81,39.98,29.14,110.04,43.88,78.0,87.22,82.01,75.7,100.77,10
81,58.06,80.35,93.44,116.4,87.22,109.93,100.77,82.01,78.0,11
81,99.47,105.29,113.64,130.44,109.93,37.98,78.0,100.77,87.22,12
81,89.94,52.8,82.01,85.62,37.98,19.5,87.22,78.0,109.93,13
81,78.0,49.59,70.51,97.09,19.5,26.42,109.93,87.22,37.98,14
81,117.56,80.19,78.82,91.0,26.42,18.43,37.98,109.93,19.5,15
81,109.15,128.56,58.78,73.81,18.43,19.87,19.5,37.98,26.42,16
81,46.47,59.03,23.35,94.97,19.87,20.02,26.42,19.5,18.43,17
81,36.17,35.25,27.97,80.9,20.02,31.36,18.43,26.42,19.87,18
81,101.8,56.36,48.78,33.33,31.36,148.07,19.87,18.43,20.02,19
81,85.9,84.62,46.47,33.75,148.07,95.44,20.02,19.87,31.36,20
81,134.26,68.74,125.64,117.71,95.44,101.27,31.36,20.02,148.07,21
81,141.69,119.4,84.24,139.51,101.27,59.48,148.07,31.36,95.44,22
81,115.09,93.79,51.13,81.0,59.48,27.7,95.44,148.07,101.27,23
81,58.46,21.11,34.36,19.36,27.7,20.12,101.27,95.44,59.48,24
82,36.53,21.53,21.73,18.26,20.12,15.95,59.48,101.27,27.7,1
82,28.72,18.61,23.3,16.78,15.95,21.35,27.7,59.48,20.12,2
82,33.18,17.68,22.97,23.32,21.35,68.72,20.12,27.7,15.95,3
82,22.87,15.6,28.52,17.28,68.72,20.57,15.95,20.12,21.35,4
82,19.0,22.96,44.27,19.08,20.57,37.48,21.35,15.95,68.72,5
82,19.55,13.39,65.53,19.67,37.48,127.4,68.72,21.35,20.57,6
82,15.15,83.29,52.09,58.93,127.4,77.22,20.57,68.72,37.48,7
82,16.49,124.67,75.7,50.81,77.22,39.98,37.48,20.57,127.4,8
82,81.98,90.79,82.01,87.35,39.98,58.06,127.4,37.48,77.22,9
82,29.14,77.67,100.77,110.04,58.06,99.47,77.22,127.4,39.98,10
82,80.35,34.47,78.0,93.44,99.47,89.94,39.98,77.22,58.06,11
82,105.29,19.12,87.22,113.64,89.94,78.0,58.06,39.98,99.47,12
82,52.8,81.4,109.93,82.01,78.0,117.56,99.47,58.06,89.94,13
82,49.59,88.67,37.98,70.51,117.56,109.15,89.94,99.47,78.0,14
82,80.19,20.32,19.5,78.82,109.15,46.47,78.0,89.94,117.56,15
82,128.56,57.21,26.42,58.78,46.47,36.17,117.56,78.0,109.15,16
82,59.03,89.2,18.43,23.35,36.17,101.8,109.15,117.56,46.47,17
82,35.25,133.3,19.87,27.97,101.8,85.9,46.47,109.15,36.17,18
82,56.36,49.39,20.02,48.78,85.9,134.26,36.17,46.47,101.8,19
82,84.62,69.11,31.36,46.47,134.26,141.69,101.8,36.17,85.9,20
82,68.74,70.31,148.07,125.64,141.69,115.09,85.9,101.8,134.26,21
82,119.4,104.52,95.44,84.24,115.09,58.46,134.26,85.9,141.69,22
82,93.79,69.04,101.27,51.13,58.46,36.53,141.69,134.26,115.09,23
82,21.11,25.42,59.48,34.36,36.53,28.72,115.09,141.69,58.46,24
83,21.53,35.49,27.7,21.73,28.72,33.18,58.46,115.09,36.53,1
83,18.61,33.78,20.12,23.3,33.18,22.87,36.53,58.46,28.72,2
83,17.68,14.66,15.95,22.97,22.87,19.0,28.72,36.53,33.18,3
83,15.6,21.21,21.35,28.52,19.0,19.55,33.18,28.72,22.87,4
83,22.96,19.38,68.72,44.27,19.55,15.15,22.87,33.18,19.0,5
83,13.39,18.29,20.57,65.53,15.15,16.49,19.0,22.87,19.55,6
83,83.29,35.24,37.48,52.09,16.49,81.98,19.55,19.0,15.15,7
83,124.67,109.72,127.4,75.7,81.98,29.14,15.15,19.55,16.49,8
83,90.79,97.42,77.22,82.01,29.14,80.35,16.49,15.15,81.98,9
83,77.67,83.61,39.98,100.77,80.35,105.29,81.98,16.49,29.14,10
83,34.47,39.42,58.06,78.0,105.29,52.8,29.14,81.98,80.35,11
83,19.12,60.84,99.47,87.22,52.8,49.59,80.35,29.14,105.29,12
83,81.4,26.09,89.94,109.93,49.59,80.19,105.29,80.35,52.8,13
83,88.67,23.49,78.0,37.98,80.19,128.56,52.8,105.29,49.59,14
83,20.32,20.82,117.56,19.5,128.56,59.03,49.59,52.8,80.19,15
83,57.21,22.49,109.15,26.42,59.03,35.25,80.19,49.59,128.56,16
83,89.2,52.53,46.47,18.43,35.25,56.36,128.56,80.19,59.03,17
83,133.3,19.68,36.17,19.87,56.36,84.62,59.03,128.56,35.25,18
83,49.39,58.98,101.8,20.02,84.62,68.74,35.25,59.03,56.36,19
83,69.11,187.3,85.9,31.36,68.74,119.4,56.36,35.25,84.62,20
83,70.31,146.43,134.26,148.07,119.4,93.79,84.62,56.36,68.74,21
83,104.52,122.9,141.69,95.44,93.79,21.11,68.74,84.62,119.4,22
83,69.04,141.87,115.09,101.27,21.11,21.53,119.4,68.74,93.79,23
83,25.42,71.03,58.46,59.48,21.53,18.61,93.79,119.4,21.11,24
84,35.49,18.75,36.53,27.7,18.61,17.68,21.11,93.79,21.53,1
84,33.78,19.89,28.72,20.12,17.68,15.6,21.53,21.11,18.61,2
84,14.66,29.2,33.18,15.95,15.6,22.96,18.61,21.53,17.68,3
84,21.21,15.46,22.87,21.35,22.96,13.39,17.68,18.61,15.6,4
84,19.38,17.67,19.0,68.72,13.39,83.29,15.6,17.68,22.96,5
84,18.29,17.69,19.55,20.57,83.29,124.67,22.96,15.6,13.39,6
84,35.24,41.32,15.15,37.48,124.67,90.79,13.39,22.96,83.29,7
84,109.72,130.48,16.49,127.4,90.79,77.67,83.29,13.39,124.67,8
84,97.42,106.54,81.98,77.22,77.67,34.47,124.67,83.29,90.79,9
84,83.61,79.1,29.14,39.98,34.47,19.12,90.79,124.67,77.67,10
84,39.42,24.29,80.35,58.06,19.12,81.4,77.67,90.79,34.47,11
84,60.84,20.52,105.29,99.47,81.4,88.67,34.47,77.67,19.12,12
84,26.09,36.76,52.8,89.94,88.67,20.32,19.12,34.47,81.4,13
84,23.49,25.12,49.59,78.0,20.32,57.21,81.4,19.12,88.67,14
84,20.82,30.54,80.19,117.56,57.21,89.2,88.67,81.4,20.32,15
84,22.49,27.3,128.56,109.15,89.2,133.3,20.32,88.67,57.21,16
84,52.53,31.2,59.03,46.47,133.3,49.39,57.21,20.32,89.2,17
84,19.68,56.58,35.25,36.17,49.39,69.11,89.2,57.21,133.3,18
84,58.98,97.05,56.36,101.8,69.11,70.31,133.3,89.2,49.39,19
84,187.3,40.6,84.62,85.9,70.31,104.52,49.39,133.3,69.11,20
84,146.43,115.0,68.74,134.26,104.52,69.04,69.11,49.39,70.31,21
84,122.9,175.37,119.4,141.69,69.04,25.42,70.31,69.11,104.52,22
84,141.87,80.95,93.79,115.09,25.42,35.49,104.52,70.31,69.04,23
84,71.03,63.89,21.11,58.46,35.49,33.78,69.04,104.52,25.42,24
85,18.75,60.71,21.53,36.53,33.78,14.66,25.42,69.04,35.49,1
85,19.89,28.42,18.61,28.72,14.66,21.21,35.49,25.42,33.78,2
85,29.2,21.98,17.68,33.18,21.21,19.38,33.78,35.49,14.66,3
85,15.46,19.08,15.6,22.87,19.38,18.29,14.66,33.78,21.21,4
85,17.67,15.62,22.96,19.0,18.29,35.24,21.21,14.66,19.38,5
85,17.69,43.94,13.39,19.55,35.24,109.72,19.38,21.21,18.29,6
85,41.32,48.82,83.29,15.15,109.72,97.42,18.29,19.38,35.24,7
85,130.48,128.11,124.67,16.49,97.42,83.61,35.24,18.29,109.72,8
85,106.54,95.82,90.79,81.98,83.61,39.42,109.72,35.24,97.42,9
85,79.1,67.43,77.67,29.14,39.42,60.84,97.42,109.72,83.61,10
85,24.29,26.88,34.47,80.35,60.84,26.09,83.61,97.42,39.42,11
85,20.52,51.79,19.12,105.29,26.09,23.49,39.42,83.61,60.84,12
85,36.76,45.6,81.4,52.8,23.49,20.82,60.84,39.42,26.09,13
85,25.12,61.98,88.67,49.59,20.82,22.49,26.09,60.84,23.49,14
85,30.54,28.51,20.32,80.19,22.49,52.53,23.49,26.09,20.82,15
85,27.3,49.66,57.21,128.56,52.53,19.68,20.82,23.49,22.49,16
85,31.2,17.45,89.2,59.03,19.68,58.98,22.49,20.82,52.53,17
85,56.58,37.39,133.3,35.25,58.98,187.3,52.53,22.49,19.68,18
85,97.05,25.68,49.39,56.36,187.3,146.43,19.68,52.53,58.98,19
85,40.6,99.95,69.11,84.62,146.43,122.9,58.98,19.68,187.3,20
85,115.0,174.46,70.31,68.74,122.9,141.87,187.3,58.98,146.43,21
85,175.37,75.21,104.52,119.4,141.87,71.03,146.43,187.3,122.9,22
85,80.95,43.41,69.04,93.79,71.03,18.75,122.9,146.43,141.87,23
85,63.89,25.87,25.42,21.11,18.75,19.89,141.87,122.9,71.03,24
86,60.71,22.34,35.49,21.53,19.89,29.2,71.03,141.87,18.75,1
86,28.42,49.24,33.78,18.61,29.2,15.46,18.75,71.03,19.89,2
86,21.98,22.43,14.66,17.68,15.46,17.67,19.89,18.75,29.2,3
86,19.08,17.77,21.21,15.6,17.67,17.69,29.2,19.89,15.46,4
86,15.62,19.23,19.38,22.96,17.69,41.32,15.46,29.2,17.67,5
86,43.94,15.1,18.29,13.39,41.32,130.48,17.67,15.46,17.69,6
86,48.82,49.59,35.24,83.29,130.48,106.54,17.69,17.67,41.32,7
86,128.11,103.62,109.72,124.67,106.54,79.1,41.32,17.69,130.48,8
86,95.82,16.86,97.42,90.79,79.1,24.29,130.48,41.32,106.54,9
86,67.43,18.06,83.61,77.67,24.29,20.52,106.54,130.48,79.1,10
86,26.88,19.69,39.42,34.47,20.52,36.76,79.1,106.54,24.29,11
86,51.79,27.62,60.84,19.12,36.76,25.12,24.29,79.1,20.52,12
86,45.6,12.96,26.09,81.4,25.12,30.54,20.52,24.29,36.76,13
86,61.98,25.31,23.49,88.67,30.54,27.3,36.76,20.52,25.12,14
86,28.51,25.02,20.82,20.32,27.3,31.2,25.12,36.76,30.54,15
86,49.66,21.51,22.49,57.21,31.2,56.58,30.54,25.12,27.3,16
86,17.45,52.97,52.53,89.2,56.58,97.05,27.3,30.54,31.2,17
86,37.39,62.21,19.68,133.3,97.05,40.6,31.2,27.3,56.58,18
86,25.68,111.54,58.98,49.39,40.6,115.0,56.58,31.2,97.05,19
86,99.95,109.99,187.3,69.11,115.0,175.37,97.05,56.58,40.6,20
86,174.46,163.68,146.43,70.31,175.37,80.95,40.6,97.05,115.0,21
86,75.21,108.95,122.9,104.52,80.95,63.89,115.0,40.6,175.37,22
86,43.41,154.01,141.87,69.04,63.89,60.71,175.37,115.0,80.95,23
86,25.87,95.52,71.03,25.42,60.71,28.42,80.95,175.37,63.89,24
87,22.34,53.12,18.75,35.49,28.42,21.98,63.89,80.95,60.71,1
87,49.24,23.76,19.89,33.78,21.98,19.08,60.71,63.89,28.42,2
87,22.43,22.24,29.2,14.66,19.08,15.62,28.42,60.71,21.98,3
87,17.77,14.65,15.46,21.21,15.62,43.94,21.98,28.42,19.08,4
87,19.23,18.79,17.67,19.38,43.94,48.82,19.08,21.98,15.62,5
87,15.1,18.05,17.69,18.29,48.82,128.11,15.62,19.08,43.94,6
87,49.59,36.82,41.32,35.24,128.11,95.82,43.94,15.62,48.82,7
87,103.62,87.56,130.48,109.72,95.82,67.43,48.82,43.94,128.11,8
87,16.86,76.1,106.54,97.42,67.43,26.88,128.11,48.82,95.82,9
87,18.06,46.7,79.1,83.61,26.88,51.79,95.82,128.11,67.43,10
87,19.69,79.86,24.29,39.42,51.79,45.6,67.43,95.82,26.88,11
87,27.62,22.38,20.52,60.84,45.6,61.98,26.88,67.43,51.79,12
87,12.96,62.98,36.76,26.09,61.98,28.51,51.79,26.88,45.6,13
87,25.31,115.36,25.12,23.49,28.51,49.66,45.6,51.79,61.98,14
87,25.02,104.27,30.54,20.82,49.66,17.45,61.98,45.6,28.51,15
87,21.51,64.66,27.3,22.49,17.45,37.39,28.51,61.98,49.66,16
87,52.97,27.55,31.2,52.53,37.39,25.68,49.66,28.51,17.45,17
87,62.21,72.6,56.58,19.68,25.68,99.95,17.45,49.66,37.39,18
87,111.54,41.45,97.05,58.98,99.95,174.46,37.39,17.45,25.68,19
87,109.99,24.17,40.6,187.3,174.46,75.21,25.68,37.39,99.95,20
87,163.68,71.07,115.0,146.43,75.21,43.41,99.95,25.68,174.46,21
87,108.95,112.42,175.37,122.9,43.41,25.87,174.46,99.95,75.21,22
