day,hour_of_day,price_d+1,price_d+2,price_d+3,price_d+4,price_d+5,price_d-1,price_d-2,price_d-3,price_d-4,price_d-5,price_t+1,price_t+2,price_t+3,price_t+4,price_t+5,price_t-1,price_t-2,price_t-3,price_t-4,price_t-5,price_td0,solar_d+1,solar_d+2,solar_d+3,solar_d+4,solar_d+5,solar_d-1,solar_d-2,solar_d-3,solar_d-4,solar_d-5,solar_t+1,solar_t+2,solar_t+3,solar_t+4,solar_t+5,solar_t-1,solar_t-2,solar_t-3,solar_t-4,solar_t-5,solar_td0
30,9,6.02,4.32,2.64,3.58,2.68,5.91,4.07,3.66,2.86,3.56,5.3,4.53,4.6,3.9,4.0,5.48,3.57,1.78,1.23,1.12,5.35,6.02,4.32,2.64,3.58,2.68,5.91,4.07,3.66,2.86,3.56,21.17,19.77,21.56,20.54,21.82,10.41,0.43,0.0,0.0,0.0,20.02
30,10,5.05,4.02,2.33,3.6,2.83,5.52,3.4,4.53,3.44,3.57,4.53,4.6,3.9,4.0,3.58,5.35,5.48,3.57,1.78,1.23,5.3,5.05,4.02,2.33,3.6,2.83,5.52,3.4,4.53,3.44,3.57,19.77,21.56,20.54,21.82,15.42,20.02,10.41,0.43,0.0,0.0,21.17
30,11,3.92,3.95,2.61,2.92,2.98,4.63,3.13,3.58,3.19,3.06,4.6,3.9,4.0,3.58,2.94,5.3,5.35,5.48,3.57,1.78,4.53,3.92,3.95,2.61,2.92,2.98,4.63,3.13,3.58,3.19,3.06,21.56,20.54,21.82,15.42,17.29,21.17,20.02,10.41,0.43,0.0,19.77
30,12,4.22,3.58,3.14,2.73,2.64,4.07,2.52,3.72,2.39,2.56,3.9,4.0,3.58,2.94,3.95,4.53,5.3,5.35,5.48,3.57,4.6,4.22,3.58,3.14,2.73,2.64,4.07,2.52,3.72,2.39,2.56,20.54,21.82,15.42,17.29,14.15,19.77,21.17,20.02,10.41,0.43,21.56
30,13,3.84,3.56,2.99,2.56,1.9,4.93,2.42,3.14,1.58,1.81,4.0,3.58,2.94,3.95,3.3,4.6,4.53,5.3,5.35,5.48,3.9,3.84,3.56,2.99,2.56,1.9,4.93,2.42,3.14,1.58,1.81,21.82,15.42,17.29,14.15,5.45,21.56,19.77,21.17,20.02,10.41,20.54
30,14,3.94,2.57,1.5,2.43,1.82,4.32,2.02,3.24,1.94,1.74,3.58,2.94,3.95,3.3,3.7,3.9,4.6,4.53,5.3,5.35,4.0,3.94,2.57,1.5,2.43,1.82,4.32,2.02,3.24,1.94,1.74,15.42,17.29,14.15,5.45,0.0,20.54,21.56,19.77,21.17,20.02,21.82
30,15,3.02,2.16,1.81,2.25,1.45,4.03,2.66,2.69,1.85,1.89,2.94,3.95,3.3,3.7,3.67,4.0,3.9,4.6,4.53,5.3,3.58,3.02,2.16,1.81,2.25,1.45,4.03,2.66,2.69,1.85,1.89,17.29,14.15,5.45,0.0,0.0,21.82,20.54,21.56,19.77,21.17,15.42
30,16,3.31,2.7,2.39,2.06,0.88,3.63,2.47,2.98,2.71,2.54,3.95,3.3,3.7,3.67,3.68,3.58,4.0,3.9,4.6,4.53,2.94,3.31,2.7,2.39,2.06,0.88,3.63,2.47,2.98,2.71,2.54,14.15,5.45,0.0,0.0,0.0,15.42,21.82,20.54,21.56,19.77,17.29
30,17,3.3,2.39,2.43,2.77,2.19,3.16,2.33,2.18,2.69,2.32,3.3,3.7,3.67,3.68,3.03,2.94,3.58,4.0,3.9,4.6,3.95,3.3,2.39,2.43,2.77,2.19,3.16,2.33,2.18,2.69,2.32,5.45,0.0,0.0,0.0,0.0,17.29,15.42,21.82,20.54,21.56,14.15
30,18,3.83,2.45,2.3,2.55,2.21,3.13,2.68,3.14,2.18,2.88,3.7,3.67,3.68,3.03,2.84,3.95,2.94,3.58,4.0,3.9,3.3,3.83,2.45,2.3,2.55,2.21,3.13,2.68,3.14,2.18,2.88,0.0,0.0,0.0,0.0,0.0,14.15,17.29,15.42,21.82,20.54,5.45
30,19,3.15,2.37,2.98,2.38,1.72,4.2,2.84,3.39,2.49,3.3,3.67,3.68,3.03,2.84,1.53,3.3,3.95,2.94,3.58,4.0,3.7,3.15,2.37,2.98,2.38,1.72,4.2,2.84,3.39,2.49,3.3,0.0,0.0,0.0,0.0,0.0,5.45,14.15,17.29,15.42,21.82,0.0
30,20,3.66,2.75,2.61,3.07,1.86,3.6,3.05,3.56,2.22,2.94,3.68,3.03,2.84,1.53,1.25,3.7,3.3,3.95,2.94,3.58,3.67,3.66,2.75,2.61,3.07,1.86,3.6,3.05,3.56,2.22,2.94,0.0,0.0,0.0,0.0,0.0,0.0,5.45,14.15,17.29,15.42,0.0
30,21,3.1,2.97,2.33,2.9,1.7,2.93,2.99,3.26,2.68,2.56,3.03,2.84,1.53,1.25,1.2,3.67,3.7,3.3,3.95,2.94,3.68,3.1,2.97,2.33,2.9,1.7,2.93,2.99,3.26,2.68,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,14.15,17.29,0.0
30,22,3.19,2.81,2.84,2.43,1.35,3.5,2.77,2.78,2.12,1.38,2.84,1.53,1.25,1.2,1.25,3.68,3.67,3.7,3.3,3.95,3.03,3.19,2.81,2.84,2.43,1.35,3.5,2.77,2.78,2.12,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,14.15,0.0
30,23,2.27,2.23,2.03,1.89,1.3,3.56,2.24,2.24,2.08,1.24,1.53,1.25,1.2,1.25,1.03,3.03,3.68,3.67,3.7,3.3,2.84,2.27,2.23,2.03,1.89,1.3,3.56,2.24,2.24,2.08,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0
30,24,1.35,1.87,1.38,1.83,1.3,1.52,1.39,1.56,0.84,0.79,1.25,1.2,1.25,1.03,1.68,2.84,3.03,3.68,3.67,3.7,1.53,1.35,1.87,1.38,1.83,1.3,1.52,1.39,1.56,0.84,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,1.74,1.16,1.51,1.53,1.36,1.42,1.43,1.3,1.1,1.85,1.2,1.25,1.03,1.68,2.03,1.53,2.84,3.03,3.68,3.67,1.25,1.74,1.16,1.51,1.53,1.36,1.42,1.43,1.3,1.1,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2,1.85,1.41,1.9,1.65,1.27,1.04,1.12,1.31,1.16,1.53,1.25,1.03,1.68,2.03,3.73,1.25,1.53,2.84,3.03,3.68,1.2,1.85,1.41,1.9,1.65,1.27,1.04,1.12,1.31,1.16,1.53,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0
31,3,1.43,1.53,1.63,1.51,1.3,1.15,1.28,1.12,1.22,1.13,1.03,1.68,2.03,3.73,5.29,1.2,1.25,1.53,2.84,3.03,1.25,1.43,1.53,1.63,1.51,1.3,1.15,1.28,1.12,1.22,1.13,0.0,0.0,0.0,1.67,12.49,0.0,0.0,0.0,0.0,0.0,0.0
31,4,1.68,1.43,1.16,1.22,1.24,1.12,1.31,1.39,1.45,0.98,1.68,2.03,3.73,5.29,6.02,1.25,1.2,1.25,1.53,2.84,1.03,1.68,1.43,1.16,1.22,1.24,1.12,1.31,1.39,1.45,0.98,0.0,0.0,1.67,12.49,19.77,0.0,0.0,0.0,0.0,0.0,0.0
31,5,1.88,1.25,1.57,1.77,1.4,1.23,1.32,1.23,1.58,1.84,2.03,3.73,5.29,6.02,5.05,1.03,1.25,1.2,1.25,1.53,1.68,1.88,1.25,1.57,1.77,1.4,1.23,1.32,1.23,1.58,1.84,0.0,1.67,12.49,19.77,23.78,0.0,0.0,0.0,0.0,0.0,0.0
31,6,1.84,1.42,1.81,1.66,1.72,1.78,1.91,2.06,1.84,1.62,3.73,5.29,6.02,5.05,3.92,1.68,1.03,1.25,1.2,1.25,2.03,1.84,1.42,1.81,1.66,1.72,1.78,1.91,2.06,1.84,1.62,1.67,12.49,19.77,23.78,21.12,0.0,0.0,0.0,0.0,0.0,0.0
31,7,3.29,1.95,2.32,2.73,3.07,3.57,4.03,2.82,3.83,2.93,5.29,6.02,5.05,3.92,4.22,2.03,1.68,1.03,1.25,1.2,3.73,3.29,1.95,2.32,2.73,3.07,3.57,4.03,2.82,3.83,2.93,12.49,19.77,23.78,21.12,19.1,0.0,0.0,0.0,0.0,0.0,1.67
31,8,5.68,2.88,3.11,2.37,3.18,5.48,5.2,3.37,3.78,3.58,6.02,5.05,3.92,4.22,3.84,3.73,2.03,1.68,1.03,1.25,5.29,5.68,2.88,3.11,2.37,3.18,5.48,5.2,3.37,3.78,3.58,19.77,23.78,21.12,19.1,17.67,1.67,0.0,0.0,0.0,0.0,12.49
31,9,4.32,2.64,3.58,2.68,3.38,5.35,5.91,4.07,3.66,2.86,5.05,3.92,4.22,3.84,3.94,5.29,3.73,2.03,1.68,1.03,6.02,4.32,2.64,3.58,2.68,3.38,5.35,5.91,4.07,3.66,2.86,23.78,21.12,19.1,17.67,16.48,12.49,1.67,0.0,0.0,0.0,19.77
31,10,4.02,2.33,3.6,2.83,4.0,5.3,5.52,3.4,4.53,3.44,3.92,4.22,3.84,3.94,3.02,6.02,5.29,3.73,2.03,1.68,5.05,4.02,2.33,3.6,2.83,4.0,5.3,5.52,3.4,4.53,3.44,21.12,19.1,17.67,16.48,16.67,19.77,12.49,1.67,0.0,0.0,23.78
31,11,3.95,2.61,2.92,2.98,2.99,4.53,4.63,3.13,3.58,3.19,4.22,3.84,3.94,3.02,3.31,5.05,6.02,5.29,3.73,2.03,3.92,3.95,2.61,2.92,2.98,2.99,4.53,4.63,3.13,3.58,3.19,19.1,17.67,16.48,16.67,12.81,23.78,19.77,12.49,1.67,0.0,21.12
31,12,3.58,3.14,2.73,2.64,2.85,4.6,4.07,2.52,3.72,2.39,3.84,3.94,3.02,3.31,3.3,3.92,5.05,6.02,5.29,3.73,4.22,3.58,3.14,2.73,2.64,2.85,4.6,4.07,2.52,3.72,2.39,17.67,16.48,16.67,12.81,8.75,21.12,23.78,19.77,12.49,1.67,19.1
31,13,3.56,2.99,2.56,1.9,2.38,3.9,4.93,2.42,3.14,1.58,3.94,3.02,3.31,3.3,3.83,4.22,3.92,5.05,6.02,5.29,3.84,3.56,2.99,2.56,1.9,2.38,3.9,4.93,2.42,3.14,1.58,16.48,16.67,12.81,8.75,3.4,19.1,21.12,23.78,19.77,12.49,17.67
31,14,2.57,1.5,2.43,1.82,2.87,4.0,4.32,2.02,3.24,1.94,3.02,3.31,3.3,3.83,3.15,3.84,4.22,3.92,5.05,6.02,3.94,2.57,1.5,2.43,1.82,2.87,4.0,4.32,2.02,3.24,1.94,16.67,12.81,8.75,3.4,0.0,17.67,19.1,21.12,23.78,19.77,16.48
31,15,2.16,1.81,2.25,1.45,2.5,3.58,4.03,2.66,2.69,1.85,3.31,3.3,3.83,3.15,3.66,3.94,3.84,4.22,3.92,5.05,3.02,2.16,1.81,2.25,1.45,2.5,3.58,4.03,2.66,2.69,1.85,12.81,8.75,3.4,0.0,0.0,16.48,17.67,19.1,21.12,23.78,16.67
31,16,2.7,2.39,2.06,0.88,2.05,2.94,3.63,2.47,2.98,2.71,3.3,3.83,3.15,3.66,3.1,3.02,3.94,3.84,4.22,3.92,3.31,2.7,2.39,2.06,0.88,2.05,2.94,3.63,2.47,2.98,2.71,8.75,3.4,0.0,0.0,0.0,16.67,16.48,17.67,19.1,21.12,12.81
31,17,2.39,2.43,2.77,2.19,1.93,3.95,3.16,2.33,2.18,2.69,3.83,3.15,3.66,3.1,3.19,3.31,3.02,3.94,3.84,4.22,3.3,2.39,2.43,2.77,2.19,1.93,3.95,3.16,2.33,2.18,2.69,3.4,0.0,0.0,0.0,0.0,12.81,16.67,16.48,17.67,19.1,8.75
31,18,2.45,2.3,2.55,2.21,2.11,3.3,3.13,2.68,3.14,2.18,3.15,3.66,3.1,3.19,2.27,3.3,3.31,3.02,3.94,3.84,3.83,2.45,2.3,2.55,2.21,2.11,3.3,3.13,2.68,3.14,2.18,0.0,0.0,0.0,0.0,0.0,8.75,12.81,16.67,16.48,17.67,3.4
31,19,2.37,2.98,2.38,1.72,2.86,3.7,4.2,2.84,3.39,2.49,3.66,3.1,3.19,2.27,1.35,3.83,3.3,3.31,3.02,3.94,3.15,2.37,2.98,2.38,1.72,2.86,3.7,4.2,2.84,3.39,2.49,0.0,0.0,0.0,0.0,0.0,3.4,8.75,12.81,16.67,16.48,0.0
31,20,2.75,2.61,3.07,1.86,2.59,3.67,3.6,3.05,3.56,2.22,3.1,3.19,2.27,1.35,1.74,3.15,3.83,3.3,3.31,3.02,3.66,2.75,2.61,3.07,1.86,2.59,3.67,3.6,3.05,3.56,2.22,0.0,0.0,0.0,0.0,0.0,0.0,3.4,8.75,12.81,16.67,0.0
31,21,2.97,2.33,2.9,1.7,2.56,3.68,2.93,2.99,3.26,2.68,3.19,2.27,1.35,1.74,1.85,3.66,3.15,3.83,3.3,3.31,3.1,2.97,2.33,2.9,1.7,2.56,3.68,2.93,2.99,3.26,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,8.75,12.81,0.0
31,22,2.81,2.84,2.43,1.35,2.19,3.03,3.5,2.77,2.78,2.12,2.27,1.35,1.74,1.85,1.43,3.1,3.66,3.15,3.83,3.3,3.19,2.81,2.84,2.43,1.35,2.19,3.03,3.5,2.77,2.78,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,8.75,0.0
31,23,2.23,2.03,1.89,1.3,2.42,2.84,3.56,2.24,2.24,2.08,1.35,1.74,1.85,1.43,1.68,3.19,3.1,3.66,3.15,3.83,2.27,2.23,2.03,1.89,1.3,2.42,2.84,3.56,2.24,2.24,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0
31,24,1.87,1.38,1.83,1.3,1.83,1.53,1.52,1.39,1.56,0.84,1.74,1.85,1.43,1.68,1.88,2.27,3.19,3.1,3.66,3.15,1.35,1.87,1.38,1.83,1.3,1.83,1.53,1.52,1.39,1.56,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,1.16,1.51,1.53,1.36,1.86,1.25,1.42,1.43,1.3,1.1,1.85,1.43,1.68,1.88,1.84,1.35,2.27,3.19,3.1,3.66,1.74,1.16,1.51,1.53,1.36,1.86,1.25,1.42,1.43,1.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2,1.41,1.9,1.65,1.27,1.91,1.2,1.04,1.12,1.31,1.16,1.43,1.68,1.88,1.84,3.29,1.74,1.35,2.27,3.19,3.1,1.85,1.41,1.9,1.65,1.27,1.91,1.2,1.04,1.12,1.31,1.16,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
32,3,1.53,1.63,1.51,1.3,1.57,1.25,1.15,1.28,1.12,1.22,1.68,1.88,1.84,3.29,5.68,1.85,1.74,1.35,2.27,3.19,1.43,1.53,1.63,1.51,1.3,1.57,1.25,1.15,1.28,1.12,1.22,0.0,0.0,0.0,0.33,5.09,0.0,0.0,0.0,0.0,0.0,0.0
32,4,1.43,1.16,1.22,1.24,1.79,1.03,1.12,1.31,1.39,1.45,1.88,1.84,3.29,5.68,4.32,1.43,1.85,1.74,1.35,2.27,1.68,1.43,1.16,1.22,1.24,1.79,1.03,1.12,1.31,1.39,1.45,0.0,0.0,0.33,5.09,11.3,0.0,0.0,0.0,0.0,0.0,0.0
32,5,1.25,1.57,1.77,1.4,1.98,1.68,1.23,1.32,1.23,1.58,1.84,3.29,5.68,4.32,4.02,1.68,1.43,1.85,1.74,1.35,1.88,1.25,1.57,1.77,1.4,1.98,1.68,1.23,1.32,1.23,1.58,0.0,0.33,5.09,11.3,14.42,0.0,0.0,0.0,0.0,0.0,0.0
32,6,1.42,1.81,1.66,1.72,2.14,2.03,1.78,1.91,2.06,1.84,3.29,5.68,4.32,4.02,3.95,1.88,1.68,1.43,1.85,1.74,1.84,1.42,1.81,1.66,1.72,2.14,2.03,1.78,1.91,2.06,1.84,0.33,5.09,11.3,14.42,16.22,0.0,0.0,0.0,0.0,0.0,0.0
32,7,1.95,2.32,2.73,3.07,3.61,3.73,3.57,4.03,2.82,3.83,5.68,4.32,4.02,3.95,3.58,1.84,1.88,1.68,1.43,1.85,3.29,1.95,2.32,2.73,3.07,3.61,3.73,3.57,4.03,2.82,3.83,5.09,11.3,14.42,16.22,11.78,0.0,0.0,0.0,0.0,0.0,0.33
32,8,2.88,3.11,2.37,3.18,3.83,5.29,5.48,5.2,3.37,3.78,4.32,4.02,3.95,3.58,3.56,3.29,1.84,1.88,1.68,1.43,5.68,2.88,3.11,2.37,3.18,3.83,5.29,5.48,5.2,3.37,3.78,11.3,14.42,16.22,11.78,17.27,0.33,0.0,0.0,0.0,0.0,5.09
32,9,2.64,3.58,2.68,3.38,3.1,6.02,5.35,5.91,4.07,3.66,4.02,3.95,3.58,3.56,2.57,5.68,3.29,1.84,1.88,1.68,4.32,2.64,3.58,2.68,3.38,3.1,6.02,5.35,5.91,4.07,3.66,14.42,16.22,11.78,17.27,16.14,5.09,0.33,0.0,0.0,0.0,11.3
32,10,2.33,3.6,2.83,4.0,2.7,5.05,5.3,5.52,3.4,4.53,3.95,3.58,3.56,2.57,2.16,4.32,5.68,3.29,1.84,1.88,4.02,2.33,3.6,2.83,4.0,2.7,5.05,5.3,5.52,3.4,4.53,16.22,11.78,17.27,16.14,13.54,11.3,5.09,0.33,0.0,0.0,14.42
32,11,2.61,2.92,2.98,2.99,2.5,3.92,4.53,4.63,3.13,3.58,3.58,3.56,2.57,2.16,2.7,4.02,4.32,5.68,3.29,1.84,3.95,2.61,2.92,2.98,2.99,2.5,3.92,4.53,4.63,3.13,3.58,11.78,17.27,16.14,13.54,12.91,14.42,11.3,5.09,0.33,0.0,16.22
32,12,3.14,2.73,2.64,2.85,2.4,4.22,4.6,4.07,2.52,3.72,3.56,2.57,2.16,2.7,2.39,3.95,4.02,4.32,5.68,3.29,3.58,3.14,2.73,2.64,2.85,2.4,4.22,4.6,4.07,2.52,3.72,17.27,16.14,13.54,12.91,10.86,16.22,14.42,11.3,5.09,0.33,11.78
32,13,2.99,2.56,1.9,2.38,3.07,3.84,3.9,4.93,2.42,3.14,2.57,2.16,2.7,2.39,2.45,3.58,3.95,4.02,4.32,5.68,3.56,2.99,2.56,1.9,2.38,3.07,3.84,3.9,4.93,2.42,3.14,16.14,13.54,12.91,10.86,4.39,11.78,16.22,14.42,11.3,5.09,17.27
32,14,1.5,2.43,1.82,2.87,2.62,3.94,4.0,4.32,2.02,3.24,2.16,2.7,2.39,2.45,2.37,3.56,3.58,3.95,4.02,4.32,2.57,1.5,2.43,1.82,2.87,2.62,3.94,4.0,4.32,2.02,3.24,13.54,12.91,10.86,4.39,0.0,17.27,11.78,16.22,14.42,11.3,16.14
32,15,1.81,2.25,1.45,2.5,2.88,3.02,3.58,4.03,2.66,2.69,2.7,2.39,2.45,2.37,2.75,2.57,3.56,3.58,3.95,4.02,2.16,1.81,2.25,1.45,2.5,2.88,3.02,3.58,4.03,2.66,2.69,12.91,10.86,4.39,0.0,0.0,16.14,17.27,11.78,16.22,14.42,13.54
32,16,2.39,2.06,0.88,2.05,1.21,3.31,2.94,3.63,2.47,2.98,2.39,2.45,2.37,2.75,2.97,2.16,2.57,3.56,3.58,3.95,2.7,2.39,2.06,0.88,2.05,1.21,3.31,2.94,3.63,2.47,2.98,10.86,4.39,0.0,0.0,0.0,13.54,16.14,17.27,11.78,16.22,12.91
32,17,2.43,2.77,2.19,1.93,1.45,3.3,3.95,3.16,2.33,2.18,2.45,2.37,2.75,2.97,2.81,2.7,2.16,2.57,3.56,3.58,2.39,2.43,2.77,2.19,1.93,1.45,3.3,3.95,3.16,2.33,2.18,4.39,0.0,0.0,0.0,0.0,12.91,13.54,16.14,17.27,11.78,10.86
32,18,2.3,2.55,2.21,2.11,2.44,3.83,3.3,3.13,2.68,3.14,2.37,2.75,2.97,2.81,2.23,2.39,2.7,2.16,2.57,3.56,2.45,2.3,2.55,2.21,2.11,2.44,3.83,3.3,3.13,2.68,3.14,0.0,0.0,0.0,0.0,0.0,10.86,12.91,13.54,16.14,17.27,4.39
32,19,2.98,2.38,1.72,2.86,2.99,3.15,3.7,4.2,2.84,3.39,2.75,2.97,2.81,2.23,1.87,2.45,2.39,2.7,2.16,2.57,2.37,2.98,2.38,1.72,2.86,2.99,3.15,3.7,4.2,2.84,3.39,0.0,0.0,0.0,0.0,0.0,4.39,10.86,12.91,13.54,16.14,0.0
32,20,2.61,3.07,1.86,2.59,2.99,3.66,3.67,3.6,3.05,3.56,2.97,2.81,2.23,1.87,1.16,2.37,2.45,2.39,2.7,2.16,2.75,2.61,3.07,1.86,2.59,2.99,3.66,3.67,3.6,3.05,3.56,0.0,0.0,0.0,0.0,0.0,0.0,4.39,10.86,12.91,13.54,0.0
32,21,2.33,2.9,1.7,2.56,2.94,3.1,3.68,2.93,2.99,3.26,2.81,2.23,1.87,1.16,1.41,2.75,2.37,2.45,2.39,2.7,2.97,2.33,2.9,1.7,2.56,2.94,3.1,3.68,2.93,2.99,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,10.86,12.91,0.0
32,22,2.84,2.43,1.35,2.19,2.47,3.19,3.03,3.5,2.77,2.78,2.23,1.87,1.16,1.41,1.53,2.97,2.75,2.37,2.45,2.39,2.81,2.84,2.43,1.35,2.19,2.47,3.19,3.03,3.5,2.77,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,10.86,0.0
32,23,2.03,1.89,1.3,2.42,2.35,2.27,2.84,3.56,2.24,2.24,1.87,1.16,1.41,1.53,1.43,2.81,2.97,2.75,2.37,2.45,2.23,2.03,1.89,1.3,2.42,2.35,2.27,2.84,3.56,2.24,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0
32,24,1.38,1.83,1.3,1.83,1.93,1.35,1.53,1.52,1.39,1.56,1.16,1.41,1.53,1.43,1.25,2.23,2.81,2.97,2.75,2.37,1.87,1.38,1.83,1.3,1.83,1.93,1.35,1.53,1.52,1.39,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1,1.51,1.53,1.36,1.86,1.99,1.74,1.25,1.42,1.43,1.3,1.41,1.53,1.43,1.25,1.42,1.87,2.23,2.81,2.97,2.75,1.16,1.51,1.53,1.36,1.86,1.99,1.74,1.25,1.42,1.43,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2,1.9,1.65,1.27,1.91,1.81,1.85,1.2,1.04,1.12,1.31,1.53,1.43,1.25,1.42,1.95,1.16,1.87,2.23,2.81,2.97,1.41,1.9,1.65,1.27,1.91,1.81,1.85,1.2,1.04,1.12,1.31,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
33,3,1.63,1.51,1.3,1.57,1.58,1.43,1.25,1.15,1.28,1.12,1.43,1.25,1.42,1.95,2.88,1.41,1.16,1.87,2.23,2.81,1.53,1.63,1.51,1.3,1.57,1.58,1.43,1.25,1.15,1.28,1.12,0.0,0.0,0.0,0.48,5.31,0.0,0.0,0.0,0.0,0.0,0.0
33,4,1.16,1.22,1.24,1.79,1.53,1.68,1.03,1.12,1.31,1.39,1.25,1.42,1.95,2.88,2.64,1.53,1.41,1.16,1.87,2.23,1.43,1.16,1.22,1.24,1.79,1.53,1.68,1.03,1.12,1.31,1.39,0.0,0.0,0.48,5.31,8.41,0.0,0.0,0.0,0.0,0.0,0.0
33,5,1.57,1.77,1.4,1.98,1.78,1.88,1.68,1.23,1.32,1.23,1.42,1.95,2.88,2.64,2.33,1.43,1.53,1.41,1.16,1.87,1.25,1.57,1.77,1.4,1.98,1.78,1.88,1.68,1.23,1.32,1.23,0.0,0.48,5.31,8.41,13.14,0.0,0.0,0.0,0.0,0.0,0.0
33,6,1.81,1.66,1.72,2.14,1.89,1.84,2.03,1.78,1.91,2.06,1.95,2.88,2.64,2.33,2.61,1.25,1.43,1.53,1.41,1.16,1.42,1.81,1.66,1.72,2.14,1.89,1.84,2.03,1.78,1.91,2.06,0.48,5.31,8.41,13.14,15.56,0.0,0.0,0.0,0.0,0.0,0.0
33,7,2.32,2.73,3.07,3.61,2.37,3.29,3.73,3.57,4.03,2.82,2.88,2.64,2.33,2.61,3.14,1.42,1.25,1.43,1.53,1.41,1.95,2.32,2.73,3.07,3.61,2.37,3.29,3.73,3.57,4.03,2.82,5.31,8.41,13.14,15.56,20.76,0.0,0.0,0.0,0.0,0.0,0.48
33,8,3.11,2.37,3.18,3.83,3.01,5.68,5.29,5.48,5.2,3.37,2.64,2.33,2.61,3.14,2.99,1.95,1.42,1.25,1.43,1.53,2.88,3.11,2.37,3.18,3.83,3.01,5.68,5.29,5.48,5.2,3.37,8.41,13.14,15.56,20.76,20.91,0.48,0.0,0.0,0.0,0.0,5.31
33,9,3.58,2.68,3.38,3.1,3.1,4.32,6.02,5.35,5.91,4.07,2.33,2.61,3.14,2.99,1.5,2.88,1.95,1.42,1.25,1.43,2.64,3.58,2.68,3.38,3.1,3.1,4.32,6.02,5.35,5.91,4.07,13.14,15.56,20.76,20.91,18.38,5.31,0.48,0.0,0.0,0.0,8.41
33,10,3.6,2.83,4.0,2.7,3.0,4.02,5.05,5.3,5.52,3.4,2.61,3.14,2.99,1.5,1.81,2.64,2.88,1.95,1.42,1.25,2.33,3.6,2.83,4.0,2.7,3.0,4.02,5.05,5.3,5.52,3.4,15.56,20.76,20.91,18.38,18.32,8.41,5.31,0.48,0.0,0.0,13.14
33,11,2.92,2.98,2.99,2.5,2.83,3.95,3.92,4.53,4.63,3.13,3.14,2.99,1.5,1.81,2.39,2.33,2.64,2.88,1.95,1.42,2.61,2.92,2.98,2.99,2.5,2.83,3.95,3.92,4.53,4.63,3.13,20.76,20.91,18.38,18.32,17.18,13.14,8.41,5.31,0.48,0.0,15.56
33,12,2.73,2.64,2.85,2.4,2.78,3.58,4.22,4.6,4.07,2.52,2.99,1.5,1.81,2.39,2.43,2.61,2.33,2.64,2.88,1.95,3.14,2.73,2.64,2.85,2.4,2.78,3.58,4.22,4.6,4.07,2.52,20.91,18.38,18.32,17.18,9.28,15.56,13.14,8.41,5.31,0.48,20.76
33,13,2.56,1.9,2.38,3.07,3.24,3.56,3.84,3.9,4.93,2.42,1.5,1.81,2.39,2.43,2.3,3.14,2.61,2.33,2.64,2.88,2.99,2.56,1.9,2.38,3.07,3.24,3.56,3.84,3.9,4.93,2.42,18.38,18.32,17.18,9.28,1.35,20.76,15.56,13.14,8.41,5.31,20.91
33,14,2.43,1.82,2.87,2.62,2.78,2.57,3.94,4.0,4.32,2.02,1.81,2.39,2.43,2.3,2.98,2.99,3.14,2.61,2.33,2.64,1.5,2.43,1.82,2.87,2.62,2.78,2.57,3.94,4.0,4.32,2.02,18.32,17.18,9.28,1.35,0.0,20.91,20.76,15.56,13.14,8.41,18.38
33,15,2.25,1.45,2.5,2.88,2.52,2.16,3.02,3.58,4.03,2.66,2.39,2.43,2.3,2.98,2.61,1.5,2.99,3.14,2.61,2.33,1.81,2.25,1.45,2.5,2.88,2.52,2.16,3.02,3.58,4.03,2.66,17.18,9.28,1.35,0.0,0.0,18.38,20.91,20.76,15.56,13.14,18.32
