t1,t2,t3,t4,t5,t6,t7,exp_ma,hour,slope1,slope2,curr_pred,actual
0,0,0,0,0,0,0,137.236821082,19,0,0,0,0
0,0,0,0,0,0,0,137.236821082,20,0,0,0,0
0,0,0,0,0,0,0,137.236821082,21,0,0,0,0
0,0,0,0,0,0,0,137.236821082,22,0,0,0,0
0,0,0,0,0,0,0,137.236821082,23,0,0,0,0
0,0,0,0,0,0,0,137.705986118,0,0,0,0,0
0,0,0,0,0,0,0,137.705986118,1,0,0,0,0
0,0,0,0,0,0,0,137.705986118,2,0,0,0,0
0,0,0,0,0,0,0,137.705986118,3,0,0,0,0
0,0,0,0,0,0,0,137.705986118,4,0,0,0,0
0,0,0,0,0,0,0,137.705986118,5,0,0.31,0,0
0.04,0.25,0.44,0.1,0.47,0.03,0.28,137.705986118,6,0.31,6.53,0.31,0.0
1.67,7.8,11.8,4.58,11.47,1.53,7.32,137.705986118,7,6.53,3.3599999999999994,6.84,9.63
4.71,15.46,19.71,11.13,16.77,4.25,12.71,137.705986118,8,3.3599999999999994,4.34,10.2,18.97
10.45,14.74,19.47,17.59,19.09,6.67,18.38,137.705986118,9,4.34,3.530000000000001,14.54,23.42
11.02,19.8,17.37,18.03,20.26,8.35,21.01,137.705986118,10,3.530000000000001,-0.4800000000000004,18.07,25.05
15.99,17.38,21.13,23.04,20.06,11.21,21.16,137.705986118,11,-0.4800000000000004,-0.5500000000000007,17.59,25.59
18.39,18.3,18.99,16.55,19.56,12.84,19.48,137.705986118,12,-0.5500000000000007,5.5,17.04,25.69
19.16,17.66,21.03,16.25,22.18,12.33,17.69,137.705986118,13,5.5,-1.9100000000000001,22.54,25.4
18.81,17.58,15.28,16.74,21.85,10.73,18.69,137.705986118,14,-1.9100000000000001,-4.899999999999999,20.63,24.61
12.28,11.36,12.04,15.97,16.39,9.2,16.95,137.705986118,15,-4.899999999999999,-8.66,15.73,22.95
7.69,9.72,9.7,13.02,10.24,5.76,7.41,137.705986118,16,-8.66,-6.62,7.07,17.74
0.92,2.12,2.7,5.11,2.72,1.23,1.33,137.705986118,17,-6.62,-0.45,0.45,5.72
0,0,0,0,0,0,0,137.705986118,18,-0.45,0,0,0
0,0,0,0,0,0,0,137.705986118,19,0,0,0,0
0,0,0,0,0,0,0,137.705986118,20,0,0,0,0
0,0,0,0,0,0,0,137.705986118,21,0,0,0,0
0,0,0,0,0,0,0,137.705986118,22,0,0,0,0
0,0,0,0,0,0,0,137.705986118,23,0,0,0,0
0,0,0,0,0,0,0,135.196992834,0,0,0,0,0
0,0,0,0,0,0,0,135.196992834,1,0,0,0,0
0,0,0,0,0,0,0,135.196992834,2,0,0,0,0
0,0,0,0,0,0,0,135.196992834,3,0,0,0,0
0,0,0,0,0,0,0,135.196992834,4,0,0,0,0
0,0,0,0,0,0,0,135.196992834,5,0,0.04,0,0
0.31,0.04,0.25,0.44,0.1,0.47,0.03,135.196992834,6,0.04,1.7,0.04,0.0
6.84,1.67,7.8,11.8,4.58,11.47,1.53,135.196992834,7,1.7,2.04,1.74,9.7
10.2,4.71,15.46,19.71,11.13,16.77,4.25,135.196992834,8,2.04,3.19,3.78,18.12
14.54,10.45,14.74,19.47,17.59,19.09,6.67,135.196992834,9,3.19,0.2600000000000007,6.97,21.65
18.07,11.02,19.8,17.37,18.03,20.26,8.35,135.196992834,10,0.2600000000000007,3.1500000000000004,7.23,21.58
17.59,15.99,17.38,21.13,23.04,20.06,11.21,135.196992834,11,3.1500000000000004,-0.39000000000000057,10.38,19.61
17.04,18.39,18.3,18.99,16.55,19.56,12.84,135.196992834,12,-0.39000000000000057,-2.3900000000000006,9.99,21.95
22.54,19.16,17.66,21.03,16.25,22.18,12.33,135.196992834,13,-2.3900000000000006,0.7699999999999996,7.6,23.0
20.63,18.81,17.58,15.28,16.74,21.85,10.73,135.196992834,14,0.7699999999999996,-3.2399999999999993,8.37,23.29
15.73,12.28,11.36,12.04,15.97,16.39,9.2,135.196992834,15,-3.2399999999999993,-2.6799999999999997,5.13,21.58
7.07,7.69,9.72,9.7,13.02,10.24,5.76,135.196992834,16,-2.6799999999999997,-2.08,2.45,16.73
0.45,0.92,2.12,2.7,5.11,2.72,1.23,135.196992834,17,-2.08,-0.37,0.37,5.3
0,0,0,0,0,0,0,135.196992834,18,-0.37,0,0,0
0,0,0,0,0,0,0,135.196992834,19,0,0,0,0
0,0,0,0,0,0,0,135.196992834,20,0,0,0,0
0,0,0,0,0,0,0,135.196992834,21,0,0,0,0
0,0,0,0,0,0,0,135.196992834,22,0,0,0,0
0,0,0,0,0,0,0,135.196992834,23,0,0,0,0
0,0,0,0,0,0,0,133.225830624,0,0,0,0,0
0,0,0,0,0,0,0,133.225830624,1,0,0,0,0
0,0,0,0,0,0,0,133.225830624,2,0,0,0,0
0,0,0,0,0,0,0,133.225830624,3,0,0,0,0
0,0,0,0,0,0,0,133.225830624,4,0,0,0,0
0,0,0,0,0,0,0,133.225830624,5,0,0.29,0,0
0.04,0.31,0.04,0.25,0.44,0.1,0.47,133.225830624,6,0.29,5.3,0.29,0.0
1.74,6.84,1.67,7.8,11.8,4.58,11.47,133.225830624,7,5.3,-0.7299999999999995,5.59,9.38
3.78,10.2,4.71,15.46,19.71,11.13,16.77,133.225830624,8,-0.7299999999999995,1.1599999999999993,4.86,17.43
6.97,14.54,10.45,14.74,19.47,17.59,19.09,133.225830624,9,1.1599999999999993,2.9800000000000004,6.02,21.94
7.23,18.07,11.02,19.8,17.37,18.03,20.26,133.225830624,10,2.9800000000000004,-0.5999999999999996,9.0,23.67
10.38,17.59,15.99,17.38,21.13,23.04,20.06,133.225830624,11,-0.5999999999999996,3.0199999999999996,8.4,24.43
9.99,17.04,18.39,18.3,18.99,16.55,19.56,133.225830624,12,3.0199999999999996,-1.42,11.42,24.55
7.6,22.54,19.16,17.66,21.03,16.25,22.18,133.225830624,13,-1.42,-0.15000000000000036,10.0,24.3
8.37,20.63,18.81,17.58,15.28,16.74,21.85,133.225830624,14,-0.15000000000000036,-2.9899999999999993,9.85,23.35
5.13,15.73,12.28,11.36,12.04,15.97,16.39,133.225830624,15,-2.9899999999999993,-2.8200000000000003,6.86,21.25
2.45,7.07,7.69,9.72,9.7,13.02,10.24,133.225830624,16,-2.8200000000000003,-3.04,4.04,15.95
0.37,0.45,0.92,2.12,2.7,5.11,2.72,133.225830624,17,-3.04,-1.0,1.0,4.88
0,0,0,0,0,0,0,133.225830624,18,-1.0,0,0,0
0,0,0,0,0,0,0,133.225830624,19,0,0,0,0
0,0,0,0,0,0,0,133.225830624,20,0,0,0,0
0,0,0,0,0,0,0,133.225830624,21,0,0,0,0
0,0,0,0,0,0,0,133.225830624,22,0,0,0,0
0,0,0,0,0,0,0,133.225830624,23,0,0,0,0
0,0,0,0,0,0,0,132.053160454,0,0,0,0,0
0,0,0,0,0,0,0,132.053160454,1,0,0,0,0
0,0,0,0,0,0,0,132.053160454,2,0,0,0,0
0,0,0,0,0,0,0,132.053160454,3,0,0,0,0
0,0,0,0,0,0,0,132.053160454,4,0,0,0,0
0,0,0,0,0,0,0,132.053160454,5,0,0.04,0,0
0.29,0.04,0.31,0.04,0.25,0.44,0.1,132.053160454,6,0.04,1.51,0.04,0.0
5.59,1.74,6.84,1.67,7.8,11.8,4.58,132.053160454,7,1.51,3.0200000000000005,1.55,9.98
4.86,3.78,10.2,4.71,15.46,19.71,11.13,132.053160454,8,3.0200000000000005,2.79,4.57,19.02
6.02,6.97,14.54,10.45,14.74,19.47,17.59,132.053160454,9,2.79,-0.040000000000000036,7.36,22.27
9.0,7.23,18.07,11.02,19.8,17.37,18.03,132.053160454,10,-0.040000000000000036,0.75,7.32,21.81
8.4,10.38,17.59,15.99,17.38,21.13,23.04,132.053160454,11,0.75,4.01,8.07,19.59
11.42,9.99,17.04,18.39,18.3,18.99,16.55,132.053160454,12,4.01,1.5099999999999998,12.08,21.91
10.0,7.6,22.54,19.16,17.66,21.03,16.25,132.053160454,13,1.5099999999999998,2.7300000000000004,13.59,23.04
9.85,8.37,20.63,18.81,17.58,15.28,16.74,132.053160454,14,2.7300000000000004,-0.9500000000000011,16.32,23.27
6.86,5.13,15.73,12.28,11.36,12.04,15.97,132.053160454,15,-0.9500000000000011,-5.989999999999998,15.37,21.52
4.04,2.45,7.07,7.69,9.72,9.7,13.02,132.053160454,16,-5.989999999999998,-6.23,9.38,16.67
1.0,0.37,0.45,0.92,2.12,2.7,5.11,132.053160454,17,-6.23,-3.15,3.15,5.31
0,0,0,0,0,0,0,132.053160454,18,-3.15,0,0,0
0,0,0,0,0,0,0,132.053160454,19,0,0,0,0
0,0,0,0,0,0,0,132.053160454,20,0,0,0,0
0,0,0,0,0,0,0,132.053160454,21,0,0,0,0
0,0,0,0,0,0,0,132.053160454,22,0,0,0,0
0,0,0,0,0,0,0,132.053160454,23,0,0,0,0
0,0,0,0,0,0,0,133.39379889,0,0,0,0,0
0,0,0,0,0,0,0,133.39379889,1,0,0,0,0
0,0,0,0,0,0,0,133.39379889,2,0,0,0,0
0,0,0,0,0,0,0,133.39379889,3,0,0,0,0
0,0,0,0,0,0,0,133.39379889,4,0,0,0,0
0,0,0,0,0,0,0,133.39379889,5,0,0.29,0,0
0.04,0.29,0.04,0.31,0.04,0.25,0.44,133.39379889,6,0.29,8.8,0.29,0.0
1.55,5.59,1.74,6.84,1.67,7.8,11.8,133.39379889,7,8.8,8.260000000000002,9.09,9.64
4.57,4.86,3.78,10.2,4.71,15.46,19.71,133.39379889,8,8.260000000000002,1.0499999999999972,17.35,19.19
7.36,6.02,6.97,14.54,10.45,14.74,19.47,133.39379889,9,1.0499999999999972,2.9400000000000013,18.4,22.87
7.32,9.0,7.23,18.07,11.02,19.8,17.37,133.39379889,10,2.9400000000000013,0.010000000000001563,21.34,23.08
8.07,8.4,10.38,17.59,15.99,17.38,21.13,133.39379889,11,0.010000000000001563,-0.8800000000000026,21.35,22.22
12.08,11.42,9.99,17.04,18.39,18.3,18.99,133.39379889,12,-0.8800000000000026,-0.6999999999999993,20.47,23.56
13.59,10.0,7.6,22.54,19.16,17.66,21.03,133.39379889,13,-0.6999999999999993,-3.129999999999999,19.77,24.26
16.32,9.85,8.37,20.63,18.81,17.58,15.28,133.39379889,14,-3.129999999999999,-1.0899999999999999,16.64,24.07
15.37,6.86,5.13,15.73,12.28,11.36,12.04,133.39379889,15,-1.0899999999999999,-6.15,15.55,21.86
9.38,4.04,2.45,7.07,7.69,9.72,9.7,133.39379889,16,-6.15,-7.640000000000001,9.4,15.95
3.15,1.0,0.37,0.45,0.92,2.12,2.7,133.39379889,17,-7.640000000000001,-1.76,1.76,4.9
0,0,0,0,0,0,0,133.39379889,18,-1.76,0,0,0
0,0,0,0,0,0,0,133.39379889,19,0,0,0,0
0,0,0,0,0,0,0,133.39379889,20,0,0,0,0
0,0,0,0,0,0,0,133.39379889,21,0,0,0,0
0,0,0,0,0,0,0,133.39379889,22,0,0,0,0
0,0,0,0,0,0,0,133.39379889,23,0,0,0,0
0,0,0,0,0,0,0,133.158289519,0,0,0,0,0
0,0,0,0,0,0,0,133.158289519,1,0,0,0,0
0,0,0,0,0,0,0,133.158289519,2,0,0,0,0
0,0,0,0,0,0,0,133.158289519,3,0,0,0,0
0,0,0,0,0,0,0,133.158289519,4,0,0,0,0
0,0,0,0,0,0,0,133.158289519,5,0,0.19,0,0
0.29,0.04,0.29,0.04,0.31,0.04,0.25,133.158289519,6,0.19,5.76,0.19,0.02
9.09,1.55,5.59,1.74,6.84,1.67,7.8,133.158289519,7,5.76,5.87,5.95,9.43
17.35,4.57,4.86,3.78,10.2,4.71,15.46,133.158289519,8,5.87,-0.7800000000000011,11.82,17.59
18.4,7.36,6.02,6.97,14.54,10.45,14.74,133.158289519,9,-0.7800000000000011,4.450000000000001,11.04,19.6
21.34,7.32,9.0,7.23,18.07,11.02,19.8,133.158289519,10,4.450000000000001,1.8600000000000012,15.49,18.55
21.35,8.07,8.4,10.38,17.59,15.99,17.38,133.158289519,11,1.8600000000000012,-2.650000000000002,17.35,15.63
20.47,12.08,11.42,9.99,17.04,18.39,18.3,133.158289519,12,-2.650000000000002,-1.129999999999999,14.7,20.85
19.77,13.59,10.0,7.6,22.54,19.16,17.66,133.158289519,13,-1.129999999999999,0.6500000000000004,13.57,23.45
16.64,16.32,9.85,8.37,20.63,18.81,17.58,133.158289519,14,0.6500000000000004,-2.6800000000000015,14.22,24.12
15.55,15.37,6.86,5.13,15.73,12.28,11.36,133.158289519,15,-2.6800000000000015,-3.829999999999999,11.54,22.1
9.4,9.38,4.04,2.45,7.07,7.69,9.72,133.158289519,16,-3.829999999999999,-4.8100000000000005,7.71,16.86
1.76,3.15,1.0,0.37,0.45,0.92,2.12,133.158289519,17,-4.8100000000000005,-2.9,2.9,5.42
0,0,0,0,0,0,0,133.158289519,18,-2.9,0,0,0
0,0,0,0,0,0,0,133.158289519,19,0,0,0,0
0,0,0,0,0,0,0,133.158289519,20,0,0,0,0
0,0,0,0,0,0,0,133.158289519,21,0,0,0,0
0,0,0,0,0,0,0,133.158289519,22,0,0,0,0
0,0,0,0,0,0,0,133.158289519,23,0,0,0,0
0,0,0,0,0,0,0,134.093054919,0,0,0,0,0
0,0,0,0,0,0,0,134.093054919,1,0,0,0,0
0,0,0,0,0,0,0,134.093054919,2,0,0,0,0
0,0,0,0,0,0,0,134.093054919,3,0,0,0,0
0,0,0,0,0,0,0,134.093054919,4,0,0,0,0
0,0,0,0,0,0,0,134.093054919,5,0,0.14,0,0
0.19,0.29,0.04,0.29,0.04,0.31,0.04,134.093054919,6,0.14,7.62,0.14,0.03
5.95,9.09,1.55,5.59,1.74,6.84,1.67,134.093054919,7,7.62,7.890000000000001,7.76,10.1
11.82,17.35,4.57,4.86,3.78,10.2,4.71,134.093054919,8,7.890000000000001,1.33,15.65,18.45
11.04,18.4,7.36,6.02,6.97,14.54,10.45,134.093054919,9,1.33,3.6900000000000013,16.98,20.98
15.49,21.34,7.32,9.0,7.23,18.07,11.02,134.093054919,10,3.6900000000000013,-2.2200000000000024,20.67,19.44
17.35,21.35,8.07,8.4,10.38,17.59,15.99,134.093054919,11,-2.2200000000000024,3.41,18.45,15.6
14.7,20.47,12.08,11.42,9.99,17.04,18.39,134.093054919,12,3.41,-3.719999999999999,21.86,15.89
13.57,19.77,13.59,10.0,7.6,22.54,19.16,134.093054919,13,-3.719999999999999,-1.8900000000000006,18.14,15.29
14.22,16.64,16.32,9.85,8.37,20.63,18.81,134.093054919,14,-1.8900000000000006,-2.92,16.25,13.08
11.54,15.55,15.37,6.86,5.13,15.73,12.28,134.093054919,15,-2.92,-3.1400000000000006,13.33,10.19
7.71,9.4,9.38,4.04,2.45,7.07,7.69,134.093054919,16,-3.1400000000000006,-9.01,10.19,6.46
2.9,1.76,3.15,1.0,0.37,0.45,0.92,134.093054919,17,-9.01,-1.18,1.18,0.96
0,0,0,0,0,0,0,134.093054919,18,-1.18,0,0,0
0,0,0,0,0,0,0,134.093054919,19,0,0,0,0
0,0,0,0,0,0,0,134.093054919,20,0,0,0,0
0,0,0,0,0,0,0,134.093054919,21,0,0,0,0
0,0,0,0,0,0,0,134.093054919,22,0,0,0,0
0,0,0,0,0,0,0,134.093054919,23,0,0,0,0
0,0,0,0,0,0,0,134.500352363,0,0,0,0,0
0,0,0,0,0,0,0,134.500352363,1,0,0,0,0
0,0,0,0,0,0,0,134.500352363,2,0,0,0,0
0,0,0,0,0,0,0,134.500352363,3,0,0,0,0
0,0,0,0,0,0,0,134.500352363,4,0,0,0,0
0,0,0,0,0,0,0,134.500352363,5,0,0.42,0,0
0.14,0.19,0.29,0.04,0.29,0.04,0.31,134.500352363,6,0.42,9.36,0.42,0.02
7.76,5.95,9.09,1.55,5.59,1.74,6.84,134.500352363,7,9.36,5.380000000000001,9.78,7.47
15.65,11.82,17.35,4.57,4.86,3.78,10.2,134.500352363,8,5.380000000000001,3.1000000000000014,15.16,11.53
16.98,11.04,18.4,7.36,6.02,6.97,14.54,134.500352363,9,3.1000000000000014,0.09999999999999787,18.26,18.98
20.67,15.49,21.34,7.32,9.0,7.23,18.07,134.500352363,10,0.09999999999999787,-1.9299999999999997,18.36,23.14
18.45,17.35,21.35,8.07,8.4,10.38,17.59,134.500352363,11,-1.9299999999999997,-0.9499999999999993,16.43,25.03
21.86,14.7,20.47,12.08,11.42,9.99,17.04,134.500352363,12,-0.9499999999999993,2.0599999999999987,15.48,25.36
18.14,13.57,19.77,13.59,10.0,7.6,22.54,134.500352363,13,2.0599999999999987,-4.949999999999999,17.54,25.34
16.25,14.22,16.64,16.32,9.85,8.37,20.63,134.500352363,14,-4.949999999999999,0.7799999999999994,12.59,24.71
13.33,11.54,15.55,15.37,6.86,5.13,15.73,134.500352363,15,0.7799999999999994,-6.199999999999999,13.37,23.1
10.19,7.71,9.4,9.38,4.04,2.45,7.07,134.500352363,16,-6.199999999999999,-5.68,7.17,17.94
1.18,2.9,1.76,3.15,1.0,0.37,0.45,134.500352363,17,-5.68,-1.49,1.49,5.92
0,0,0,0,0,0,0,134.500352363,18,-1.49,0,0,0
0,0,0,0,0,0,0,134.500352363,19,0,0,0,0
0,0,0,0,0,0,0,134.500352363,20,0,0,0,0
0,0,0,0,0,0,0,134.500352363,21,0,0,0,0
0,0,0,0,0,0,0,134.500352363,22,0,0,0,0
0,0,0,0,0,0,0,134.500352363,23,0,0,0,0
0,0,0,0,0,0,0,134.150847095,0,0,0,0,0
0,0,0,0,0,0,0,134.150847095,1,0,0,0,0
0,0,0,0,0,0,0,134.150847095,2,0,0,0,0
0,0,0,0,0,0,0,134.150847095,3,0,0,0,0
0,0,0,0,0,0,0,134.150847095,4,0,0,0,0
0,0,0,0,0,0,0,134.150847095,5,0,0.23,0,0
0.42,0.14,0.19,0.29,0.04,0.29,0.04,134.150847095,6,0.23,5.8,0.23,0.05
9.78,7.76,5.95,9.09,1.55,5.59,1.74,134.150847095,7,5.8,6.569999999999999,6.03,8.83
15.16,15.65,11.82,17.35,4.57,4.86,3.78,134.150847095,8,6.569999999999999,0.8900000000000006,12.6,19.44
18.26,16.98,11.04,18.4,7.36,6.02,6.97,134.150847095,9,0.8900000000000006,-0.9700000000000006,13.49,22.94
18.36,20.67,15.49,21.34,7.32,9.0,7.23,134.150847095,10,-0.9700000000000006,5.27,12.52,23.93
16.43,18.45,17.35,21.35,8.07,8.4,10.38,134.150847095,11,5.27,1.7200000000000024,17.79,23.67
15.48,21.86,14.7,20.47,12.08,11.42,9.99,134.150847095,12,1.7200000000000024,-5.950000000000001,19.51,24.53
17.54,18.14,13.57,19.77,13.59,10.0,7.6,134.150847095,13,-5.950000000000001,-0.41000000000000014,13.56,24.83
12.59,16.25,14.22,16.64,16.32,9.85,8.37,134.150847095,14,-0.41000000000000014,-4.290000000000001,13.15,24.58
13.37,13.33,11.54,15.55,15.37,6.86,5.13,134.150847095,15,-4.290000000000001,-3.2299999999999995,8.86,22.85
7.17,10.19,7.71,9.4,9.38,4.04,2.45,134.150847095,16,-3.2299999999999995,-4.76,5.63,17.59
1.49,1.18,2.9,1.76,3.15,1.0,0.37,134.150847095,17,-4.76,-0.87,0.87,5.8
0,0,0,0,0,0,0,134.150847095,18,-0.87,0,0,0
0,0,0,0,0,0,0,134.150847095,19,0,0,0,0
0,0,0,0,0,0,0,134.150847095,20,0,0,0,0
0,0,0,0,0,0,0,134.150847095,21,0,0,0,0
0,0,0,0,0,0,0,134.150847095,22,0,0,0,0
0,0,0,0,0,0,0,134.150847095,23,0,0,0,0
0,0,0,0,0,0,0,135.374044668,0,0,0,0,0
0,0,0,0,0,0,0,135.374044668,1,0,0,0,0
0,0,0,0,0,0,0,135.374044668,2,0,0,0,0
0,0,0,0,0,0,0,135.374044668,3,0,0,0,0
0,0,0,0,0,0,0,135.374044668,4,0,0,0,0
0,0,0,0,0,0,0,135.374044668,5,0,0.36,0,0
0.23,0.42,0.14,0.19,0.29,0.04,0.29,135.374044668,6,0.36,10.75,0.36,0.05
6.03,9.78,7.76,5.95,9.09,1.55,5.59,135.374044668,7,10.75,9.41,11.11,9.06
12.6,15.16,15.65,11.82,17.35,4.57,4.86,135.374044668,8,9.41,2.650000000000002,20.52,19.84
13.49,18.26,16.98,11.04,18.4,7.36,6.02,135.374044668,9,2.650000000000002,0.3299999999999983,23.17,23.34
12.52,18.36,20.67,15.49,21.34,7.32,9.0,135.374044668,10,0.3299999999999983,-2.84,23.5,24.32
17.79,16.43,18.45,17.35,21.35,8.07,8.4,135.374044668,11,-2.84,-1.5800000000000018,20.66,23.94
19.51,15.48,21.86,14.7,20.47,12.08,11.42,135.374044668,12,-1.5800000000000018,-0.05999999999999872,19.08,23.76
13.56,17.54,18.14,13.57,19.77,13.59,10.0,135.374044668,13,-0.05999999999999872,-6.23,19.02,23.1
13.15,12.59,16.25,14.22,16.64,16.32,9.85,135.374044668,14,-6.23,0.370000000000001,12.79,21.39
8.86,13.37,13.33,11.54,15.55,15.37,6.86,135.374044668,15,0.370000000000001,-7.23,13.16,21.75
5.63,7.17,10.19,7.71,9.4,9.38,4.04,135.374044668,16,-7.23,-5.17,5.93,18.25
0.87,1.49,1.18,2.9,1.76,3.15,1.0,135.374044668,17,-5.17,-0.76,0.76,5.97
0,0,0,0,0,0,0,135.374044668,18,-0.76,0,0,0
0,0,0,0,0,0,0,135.374044668,19,0,0,0,0
0,0,0,0,0,0,0,135.374044668,20,0,0,0,0
0,0,0,0,0,0,0,135.374044668,21,0,0,0,0
0,0,0,0,0,0,0,135.374044668,22,0,0,0,0
0,0,0,0,0,0,0,135.374044668,23,0,0,0,0
0,0,0,0,0,0,0,136.051773946,0,0,0,0,0
0,0,0,0,0,0,0,136.051773946,1,0,0,0,0
0,0,0,0,0,0,0,136.051773946,2,0,0,0,0
0,0,0,0,0,0,0,136.051773946,3,0,0,0,0
0,0,0,0,0,0,0,136.051773946,4,0,0,0,0
0,0,0,0,0,0,0,136.051773946,5,0,1.39,0,0
0.36,0.23,0.42,0.14,0.19,0.29,0.04,136.051773946,6,1.39,12.0,1.39,0.06
11.11,6.03,9.78,7.76,5.95,9.09,1.55,136.051773946,7,12.0,8.59,13.39,9.15
20.52,12.6,15.16,15.65,11.82,17.35,4.57,136.051773946,8,8.59,1.509999999999998,21.98,19.72
23.17,13.49,18.26,16.98,11.04,18.4,7.36,136.051773946,9,1.509999999999998,-5.18,23.49,23.69
23.5,12.52,18.36,20.67,15.49,21.34,7.32,136.051773946,10,-5.18,-3.6599999999999984,18.31,25.08
20.66,17.79,16.43,18.45,17.35,21.35,8.07,136.051773946,11,-3.6599999999999984,0.23000000000000043,14.65,25.5
19.08,19.51,15.48,21.86,14.7,20.47,12.08,136.051773946,12,0.23000000000000043,1.9900000000000002,14.88,25.51
19.02,13.56,17.54,18.14,13.57,19.77,13.59,136.051773946,13,1.9900000000000002,-3.74,16.87,25.06
12.79,13.15,12.59,16.25,14.22,16.64,16.32,136.051773946,14,-3.74,-2.880000000000001,13.13,24.13
13.16,8.86,13.37,13.33,11.54,15.55,15.37,136.051773946,15,-2.880000000000001,-4.1,10.25,22.73
5.93,5.63,7.17,10.19,7.71,9.4,9.38,136.051773946,16,-4.1,-5.37,6.15,17.74
0.76,0.87,1.49,1.18,2.9,1.76,3.15,136.051773946,17,-5.37,-0.78,0.78,5.93
0,0,0,0,0,0,0,136.051773946,18,-0.78,0,0,0
0,0,0,0,0,0,0,136.051773946,19,0,0,0,0
0,0,0,0,0,0,0,136.051773946,20,0,0,0,0
0,0,0,0,0,0,0,136.051773946,21,0,0,0,0
0,0,0,0,0,0,0,136.051773946,22,0,0,0,0
0,0,0,0,0,0,0,136.051773946,23,0,0,0,0
0,0,0,0,0,0,0,135.33501388,0,0,0,0,0
0,0,0,0,0,0,0,135.33501388,1,0,0,0,0
0,0,0,0,0,0,0,135.33501388,2,0,0,0,0
0,0,0,0,0,0,0,135.33501388,3,0,0,0,0
0,0,0,0,0,0,0,135.33501388,4,0,0,0,0
0,0,0,0,0,0,0,135.33501388,5,0,0.23,0,0
1.39,0.36,0.23,0.42,0.14,0.19,0.29,135.33501388,6,0.23,5.52,0.23,0.06
13.39,11.11,6.03,9.78,7.76,5.95,9.09,135.33501388,7,5.52,2.92,5.75,9.32
21.98,20.52,12.6,15.16,15.65,11.82,17.35,135.33501388,8,2.92,4.119999999999999,8.67,20.42
23.49,23.17,13.49,18.26,16.98,11.04,18.4,135.33501388,9,4.119999999999999,1.290000000000001,12.79,23.84
18.31,23.5,12.52,18.36,20.67,15.49,21.34,135.33501388,10,1.290000000000001,5.959999999999999,14.08,25.0
14.65,20.66,17.79,16.43,18.45,17.35,21.35,135.33501388,11,5.959999999999999,-5.309999999999999,20.04,25.15
14.88,19.08,19.51,15.48,21.86,14.7,20.47,135.33501388,12,-5.309999999999999,1.0299999999999994,14.73,25.15
16.87,19.02,13.56,17.54,18.14,13.57,19.77,135.33501388,13,1.0299999999999994,-4.26,15.76,24.74
13.13,12.79,13.15,12.59,16.25,14.22,16.64,135.33501388,14,-4.26,-3.5300000000000002,11.5,24.05
10.25,13.16,8.86,13.37,13.33,11.54,15.55,135.33501388,15,-3.5300000000000002,-4.83,7.97,22.52
6.15,5.93,5.63,7.17,10.19,7.71,9.4,135.33501388,16,-4.83,-2.79,3.14,17.76
0.78,0.76,0.87,1.49,1.18,2.9,1.76,135.33501388,17,-2.79,-0.35,0.35,6.55
0,0,0,0,0,0,0,135.33501388,18,-0.35,0,0,0
0,0,0,0,0,0,0,135.33501388,19,0,0,0,0
0,0,0,0,0,0,0,135.33501388,20,0,0,0,0
0,0,0,0,0,0,0,135.33501388,21,0,0,0,0
0,0,0,0,0,0,0,135.33501388,22,0,0,0,0
0,0,0,0,0,0,0,135.33501388,23,0,0,0,0
0,0,0,0,0,0,0,135.510952268,0,0,0,0,0
0,0,0,0,0,0,0,135.510952268,1,0,0,0,0
0,0,0,0,0,0,0,135.510952268,2,0,0,0,0
0,0,0,0,0,0,0,135.510952268,3,0,0,0,0
0,0,0,0,0,0,0,135.510952268,4,0,0,0,0
0,0,0,0,0,0,0,135.510952268,5,0,0.26,0,0
0.23,1.39,0.36,0.23,0.42,0.14,0.19,135.510952268,6,0.26,4.220000000000001,0.26,0.08
5.75,13.39,11.11,6.03,9.78,7.76,5.95,135.510952268,7,4.220000000000001,2.789999999999999,4.48,9.31
8.67,21.98,20.52,12.6,15.16,15.65,11.82,135.510952268,8,2.789999999999999,8.4,7.27,19.62
12.79,23.49,23.17,13.49,18.26,16.98,11.04,135.510952268,9,8.4,-1.3699999999999992,15.67,23.18
14.08,18.31,23.5,12.52,18.36,20.67,15.49,135.510952268,10,-1.3699999999999992,0.1899999999999995,14.3,24.73
20.04,14.65,20.66,17.79,16.43,18.45,17.35,135.510952268,11,0.1899999999999995,2.49,14.49,25.28
14.73,14.88,19.08,19.51,15.48,21.86,14.7,135.510952268,12,2.49,2.349999999999998,16.98,25.4
15.76,16.87,19.02,13.56,17.54,18.14,13.57,135.510952268,13,2.349999999999998,-0.9199999999999982,19.33,25.23
11.5,13.13,12.79,13.15,12.59,16.25,14.22,135.510952268,14,-0.9199999999999982,-1.8099999999999987,18.41,24.57
7.97,10.25,13.16,8.86,13.37,13.33,11.54,135.510952268,15,-1.8099999999999987,-6.570000000000002,16.6,22.88
3.14,6.15,5.93,5.63,7.17,10.19,7.71,135.510952268,16,-6.570000000000002,-7.35,10.03,17.87
0.35,0.78,0.76,0.87,1.49,1.18,2.9,135.510952268,17,-7.35,-2.68,2.68,6.01
0,0,0,0,0,0,0,135.510952268,18,-2.68,0,0,0
0,0,0,0,0,0,0,135.510952268,19,0,0,0,0
0,0,0,0,0,0,0,135.510952268,20,0,0,0,0
