actual,curr_pred,exp_ma,hour,slope1,slope2,t1,t2,t3,t4,t5,t6,t7
24.93,22.73,200.730186459,13,-0.17,1.38,26.96,18.27,25.3,24.13,23.62,21.12,23.07
24.5,24.11,200.730186459,14,1.38,1.05,25.62,19.18,21.72,24.17,21.11,20.81,15.81
22.93,25.16,200.730186459,15,1.05,-5.76,20.11,15.85,20.52,20.27,22.15,21.77,17.08
17.82,19.4,200.730186459,16,-5.76,-13.66,16.45,9.96,14.81,10.99,19.94,16.71,17.3
6.04,5.74,200.730186459,17,-13.66,-5.74,5.19,3.05,4.06,0.95,5.44,5.85,5.85
0,0,200.730186459,18,-5.74,0,0,0,0,0,0,0,0
0,0,200.730186459,19,0,0,0,0,0,0,0,0,0
0,0,200.730186459,20,0,0,0,0,0,0,0,0,0
0,0,200.730186459,21,0,0,0,0,0,0,0,0,0
0,0,200.730186459,22,0,0,0,0,0,0,0,0,0
0,0,200.730186459,23,0,0,0,0,0,0,0,0,0
0,0,201.161426183,0,0,0,0,0,0,0,0,0,0
0,0,201.161426183,1,0,0,0,0,0,0,0,0,0
0,0,201.161426183,2,0,0,0,0,0,0,0,0,0
0,0,201.161426183,3,0,0,0,0,0,0,0,0,0
0,0,201.161426183,4,0,0,0,0,0,0,0,0,0
0,0,201.161426183,5,0,0.19,0,0,0,0,0,0,0
0.17,0.19,201.161426183,6,0.19,8.99,0.16,0.16,0.09,0.1,0.11,0.08,0.1
10.59,9.18,201.161426183,7,8.99,2.37,8.62,9.4,9.09,10.43,9.38,6.17,10
12.2,11.55,201.161426183,8,2.37,7.18,18.85,20.89,16.91,22.19,17.29,7.3,17.23
20.85,18.73,201.161426183,9,7.18,4.27,20.26,20.35,18.33,23.29,21.68,17.29,18.99
23.87,23,201.161426183,10,4.27,2.5,19.84,25.95,18.4,21.18,20.64,22.37,24.82
24.64,25.5,201.161426183,11,2.5,-1.38,26.49,22.28,20.3,23.02,15.83,29.26,21.86
24.79,24.12,201.161426183,12,-1.38,3.11,22.9,23.96,18.96,26.92,20.65,23.76,27.14
24.72,27.23,201.161426183,13,3.11,-0.6,22.73,26.96,18.27,25.3,24.13,23.62,21.12
24.09,26.63,201.161426183,14,-0.6,-0.9,24.11,25.62,19.18,21.72,24.17,21.11,20.81
22.49,25.73,201.161426183,15,-0.9,-10.09,25.16,20.11,15.85,20.52,20.27,22.15,21.77
17.5,15.64,201.161426183,16,-10.09,-9.75,19.4,16.45,9.96,14.81,10.99,19.94,16.71
5.87,5.89,201.161426183,17,-9.75,-5.89,5.74,5.19,3.05,4.06,0.95,5.44,5.85
0,0,201.161426183,18,-5.89,0,0,0,0,0,0,0,0
0,0,201.161426183,19,0,0,0,0,0,0,0,0,0
0,0,201.161426183,20,0,0,0,0,0,0,0,0,0
0,0,201.161426183,21,0,0,0,0,0,0,0,0,0
0,0,201.161426183,22,0,0,0,0,0,0,0,0,0
0,0,201.161426183,23,0,0,0,0,0,0,0,0,0
0,0,201.972092974,0,0,0,0,0,0,0,0,0,0
0,0,201.972092974,1,0,0,0,0,0,0,0,0,0
0,0,201.972092974,2,0,0,0,0,0,0,0,0,0
0,0,201.972092974,3,0,0,0,0,0,0,0,0,0
0,0,201.972092974,4,0,0,0,0,0,0,0,0,0
0,0,201.972092974,5,0,0.2,0,0,0,0,0,0,0
0.18,0.2,201.972092974,6,0.2,9.33,0.19,0.16,0.16,0.09,0.1,0.11,0.08
9.45,9.53,201.972092974,7,9.33,6.02,9.18,8.62,9.4,9.09,10.43,9.38,6.17
16.91,15.55,201.972092974,8,6.02,8.04,11.55,18.85,20.89,16.91,22.19,17.29,7.3
22.23,23.59,201.972092974,9,8.04,2.76,18.73,20.26,20.35,18.33,23.29,21.68,17.29
24.89,26.35,201.972092974,10,2.76,1.68,23,19.84,25.95,18.4,21.18,20.64,22.37
25.48,28.03,201.972092974,11,1.68,-3.52,25.5,26.49,22.28,20.3,23.02,15.83,29.26
25.6,24.51,201.972092974,12,-3.52,4.23,24.12,22.9,23.96,18.96,26.92,20.65,23.76
25.51,28.74,201.972092974,13,4.23,-5.14,27.23,22.73,26.96,18.27,25.3,24.13,23.62
24.83,23.6,201.972092974,14,-5.14,-1.94,26.63,24.11,25.62,19.18,21.72,24.17,21.11
23.12,21.66,201.972092974,15,-1.94,-4.38,25.73,25.16,20.11,15.85,20.52,20.27,22.15
17.96,17.28,201.972092974,16,-4.38,-11.36,15.64,19.4,16.45,9.96,14.81,10.99,19.94
6.64,5.92,201.972092974,17,-11.36,-5.92,5.89,5.74,5.19,3.05,4.06,0.95,5.44
0,0,201.972092974,18,-5.92,0,0,0,0,0,0,0,0
0,0,201.972092974,19,0,0,0,0,0,0,0,0,0
0,0,201.972092974,20,0,0,0,0,0,0,0,0,0
0,0,201.972092974,21,0,0,0,0,0,0,0,0,0
0,0,201.972092974,22,0,0,0,0,0,0,0,0,0
0,0,201.972092974,23,0,0,0,0,0,0,0,0,0
0,0,202.693830869,0,0,0,0,0,0,0,0,0,0
0,0,202.693830869,1,0,0,0,0,0,0,0,0,0
0,0,202.693830869,2,0,0,0,0,0,0,0,0,0
0,0,202.693830869,3,0,0,0,0,0,0,0,0,0
0,0,202.693830869,4,0,0,0,0,0,0,0,0,0
0,0,202.693830869,5,0,0.19,0,0,0,0,0,0,0
0.2,0.19,202.693830869,6,0.19,12.09,0.2,0.19,0.16,0.16,0.09,0.1,0.11
11.57,12.28,202.693830869,7,12.09,7.24,9.53,9.18,8.62,9.4,9.09,10.43,9.38
19.09,19.52,202.693830869,8,7.24,4.62,15.55,11.55,18.85,20.89,16.91,22.19,17.29
22.37,24.14,202.693830869,9,4.62,0.18,23.59,18.73,20.26,20.35,18.33,23.29,21.68
23.72,24.32,202.693830869,10,0.18,-3.34,26.35,23,19.84,25.95,18.4,21.18,20.64
24.18,20.98,202.693830869,11,-3.34,6.65,28.03,25.5,26.49,22.28,20.3,23.02,15.83
24.7,27.63,202.693830869,12,6.65,0.17,24.51,24.12,22.9,23.96,18.96,26.92,20.65
24.91,27.8,202.693830869,13,0.17,-5.4,28.74,27.23,22.73,26.96,18.27,25.3,24.13
24.35,22.4,202.693830869,14,-5.4,-1.55,23.6,26.63,24.11,25.62,19.18,21.72,24.17
22.82,20.85,202.693830869,15,-1.55,-4.05,21.66,25.73,25.16,20.11,15.85,20.52,20.27
17.66,16.8,202.693830869,16,-4.05,-10.55,17.28,15.64,19.4,16.45,9.96,14.81,10.99
5.94,6.25,202.693830869,17,-10.55,-6.25,5.92,5.89,5.74,5.19,3.05,4.06,0.95
0,0,202.693830869,18,-6.25,0,0,0,0,0,0,0,0
0,0,202.693830869,19,0,0,0,0,0,0,0,0,0
0,0,202.693830869,20,0,0,0,0,0,0,0,0,0
0,0,202.693830869,21,0,0,0,0,0,0,0,0,0
0,0,202.693830869,22,0,0,0,0,0,0,0,0,0
0,0,202.693830869,23,0,0,0,0,0,0,0,0,0
0,0,202.786353561,0,0,0,0,0,0,0,0,0,0
0,0,202.786353561,1,0,0,0,0,0,0,0,0,0
0,0,202.786353561,2,0,0,0,0,0,0,0,0,0
0,0,202.786353561,3,0,0,0,0,0,0,0,0,0
0,0,202.786353561,4,0,0,0,0,0,0,0,0,0
0,0,202.786353561,5,0,0.19,0,0,0,0,0,0,0
0.2,0.19,202.786353561,6,0.19,11.61,0.19,0.2,0.19,0.16,0.16,0.09,0.1
10.92,11.8,202.786353561,7,11.61,7.06,12.28,9.53,9.18,8.62,9.4,9.09,10.43
18.4,18.86,202.786353561,8,7.06,6.37,19.52,15.55,11.55,18.85,20.89,16.91,22.19
22.59,25.23,202.786353561,9,6.37,-3.32,24.14,23.59,18.73,20.26,20.35,18.33,23.29
24.18,21.91,202.786353561,10,-3.32,1.73,24.32,26.35,23,19.84,25.95,18.4,21.18
24.79,23.64,202.786353561,11,1.73,0.57,20.98,28.03,25.5,26.49,22.28,20.3,23.02
25.17,24.21,202.786353561,12,0.57,-1.86,27.63,24.51,24.12,22.9,23.96,18.96,26.92
25.19,22.35,202.786353561,13,-1.86,0.72,27.8,28.74,27.23,22.73,26.96,18.27,25.3
24.61,23.07,202.786353561,14,0.72,-3.61,22.4,23.6,26.63,24.11,25.62,19.18,21.72
21.84,19.46,202.786353561,15,-3.61,-7.68,20.85,21.66,25.73,25.16,20.11,15.85,20.52
13.7,11.78,202.786353561,16,-7.68,-8.87,16.8,17.28,15.64,19.4,16.45,9.96,14.81
2.69,2.91,202.786353561,17,-8.87,-2.91,6.25,5.92,5.89,5.74,5.19,3.05,4.06
0,0,202.786353561,18,-2.91,0,0,0,0,0,0,0,0
0,0,202.786353561,19,0,0,0,0,0,0,0,0,0
0,0,202.786353561,20,0,0,0,0,0,0,0,0,0
0,0,202.786353561,21,0,0,0,0,0,0,0,0,0
0,0,202.786353561,22,0,0,0,0,0,0,0,0,0
0,0,202.786353561,23,0,0,0,0,0,0,0,0,0
0,0,203.149937143,0,0,0,0,0,0,0,0,0,0
0,0,203.149937143,1,0,0,0,0,0,0,0,0,0
0,0,203.149937143,2,0,0,0,0,0,0,0,0,0
0,0,203.149937143,3,0,0,0,0,0,0,0,0,0
0,0,203.149937143,4,0,0,0,0,0,0,0,0,0
0,0,203.149937143,5,0,0.2,0,0,0,0,0,0,0
0.2,0.2,203.149937143,6,0.2,9.78,0.19,0.19,0.2,0.19,0.16,0.16,0.09
10.83,9.98,203.149937143,7,9.78,8.74,11.8,12.28,9.53,9.18,8.62,9.4,9.09
16.81,18.72,203.149937143,8,8.74,1.95,18.86,19.52,15.55,11.55,18.85,20.89,16.91
20.59,20.67,203.149937143,9,1.95,4.14,25.23,24.14,23.59,18.73,20.26,20.35,18.33
22.53,24.81,203.149937143,10,4.14,-0.06,21.91,24.32,26.35,23,19.84,25.95,18.4
23.44,24.75,203.149937143,11,-0.06,-3.95,23.64,20.98,28.03,25.5,26.49,22.28,20.3
24.25,20.8,203.149937143,12,-3.95,1.19,24.21,27.63,24.51,24.12,22.9,23.96,18.96
24.71,21.99,203.149937143,13,1.19,3.26,22.35,27.8,28.74,27.23,22.73,26.96,18.27
24.32,25.25,203.149937143,14,3.26,-0.69,23.07,22.4,23.6,26.63,24.11,25.62,19.18
22.62,24.56,203.149937143,15,-0.69,-8.75,19.46,20.85,21.66,25.73,25.16,20.11,15.85
17.48,15.81,203.149937143,16,-8.75,-9.89,11.78,16.8,17.28,15.64,19.4,16.45,9.96
5.92,5.92,203.149937143,17,-9.89,-5.92,2.91,6.25,5.92,5.89,5.74,5.19,3.05
0,0,203.149937143,18,-5.92,0,0,0,0,0,0,0,0
0,0,203.149937143,19,0,0,0,0,0,0,0,0,0
0,0,203.149937143,20,0,0,0,0,0,0,0,0,0
0,0,203.149937143,21,0,0,0,0,0,0,0,0,0
0,0,203.149937143,22,0,0,0,0,0,0,0,0,0
0,0,203.149937143,23,0,0,0,0,0,0,0,0,0
0,0,201.765591691,0,0,0,0,0,0,0,0,0,0
0,0,201.765591691,1,0,0,0,0,0,0,0,0,0
0,0,201.765591691,2,0,0,0,0,0,0,0,0,0
0,0,201.765591691,3,0,0,0,0,0,0,0,0,0
0,0,201.765591691,4,0,0,0,0,0,0,0,0,0
0,0,201.765591691,5,0,0.1,0,0,0,0,0,0,0
0.11,0.1,201.765591691,6,0.1,6.79,0.2,0.19,0.19,0.2,0.19,0.16,0.16
6.75,6.89,201.765591691,7,6.79,4.44,9.98,11.8,12.28,9.53,9.18,8.62,9.4
12.74,11.33,201.765591691,8,4.44,5.02,18.72,18.86,19.52,15.55,11.55,18.85,20.89
14.31,16.35,201.765591691,9,5.02,-0.84,20.67,25.23,24.14,23.59,18.73,20.26,20.35
15.96,15.51,201.765591691,10,-0.84,1.32,24.81,21.91,24.32,26.35,23,19.84,25.95
15.65,16.83,201.765591691,11,1.32,3.63,24.75,23.64,20.98,28.03,25.5,26.49,22.28
18.52,20.46,201.765591691,12,3.63,2.31,20.8,24.21,27.63,24.51,24.12,22.9,23.96
20.23,22.77,201.765591691,13,2.31,-1.86,21.99,22.35,27.8,28.74,27.23,22.73,26.96
21.03,20.91,201.765591691,14,-1.86,-4.11,25.25,23.07,22.4,23.6,26.63,24.11,25.62
17.12,16.8,201.765591691,15,-4.11,-4.77,24.56,19.46,20.85,21.66,25.73,25.16,20.11
10.78,12.03,201.765591691,16,-4.77,-9.5,15.81,11.78,16.8,17.28,15.64,19.4,16.45
2.38,2.53,201.765591691,17,-9.5,-2.53,5.92,2.91,6.25,5.92,5.89,5.74,5.19
0,0,201.765591691,18,-2.53,0,0,0,0,0,0,0,0
0,0,201.765591691,19,0,0,0,0,0,0,0,0,0
0,0,201.765591691,20,0,0,0,0,0,0,0,0,0
0,0,201.765591691,21,0,0,0,0,0,0,0,0,0
0,0,201.765591691,22,0,0,0,0,0,0,0,0,0
0,0,201.765591691,23,0,0,0,0,0,0,0,0,0
0,0,201.021110005,0,0,0,0,0,0,0,0,0,0
0,0,201.021110005,1,0,0,0,0,0,0,0,0,0
0,0,201.021110005,2,0,0,0,0,0,0,0,0,0
0,0,201.021110005,3,0,0,0,0,0,0,0,0,0
0,0,201.021110005,4,0,0,0,0,0,0,0,0,0
0,0,201.021110005,5,0,0.14,0,0,0,0,0,0,0
0.15,0.14,201.021110005,6,0.14,5.18,0.1,0.2,0.19,0.19,0.2,0.19,0.16
5.21,5.32,201.021110005,7,5.18,2.61,6.89,9.98,11.8,12.28,9.53,9.18,8.62
8.75,7.93,201.021110005,8,2.61,5.74,11.33,18.72,18.86,19.52,15.55,11.55,18.85
13.93,13.67,201.021110005,9,5.74,6.58,16.35,20.67,25.23,24.14,23.59,18.73,20.26
17.7,20.25,201.021110005,10,6.58,2.28,15.51,24.81,21.91,24.32,26.35,23,19.84
19.64,22.53,201.021110005,11,2.28,-1.46,16.83,24.75,23.64,20.98,28.03,25.5,26.49
20.77,21.07,201.021110005,12,-1.46,3.46,20.46,20.8,24.21,27.63,24.51,24.12,22.9
21.42,24.53,201.021110005,13,3.46,-1.9,22.77,21.99,22.35,27.8,28.74,27.23,22.73
21.08,22.63,201.021110005,14,-1.9,-1.4,20.91,25.25,23.07,22.4,23.6,26.63,24.11
19.24,21.23,201.021110005,15,-1.4,-6.16,16.8,24.56,19.46,20.85,21.66,25.73,25.16
15.31,15.07,201.021110005,16,-6.16,-9.53,12.03,15.81,11.78,16.8,17.28,15.64,19.4
4.95,5.54,201.021110005,17,-9.53,-5.54,2.53,5.92,2.91,6.25,5.92,5.89,5.74
0,0,201.021110005,18,-5.54,0,0,0,0,0,0,0,0
0,0,201.021110005,19,0,0,0,0,0,0,0,0,0
0,0,201.021110005,20,0,0,0,0,0,0,0,0,0
0,0,201.021110005,21,0,0,0,0,0,0,0,0,0
0,0,201.021110005,22,0,0,0,0,0,0,0,0,0
0,0,201.021110005,23,0,0,0,0,0,0,0,0,0
0,0,201.574947486,0,0,0,0,0,0,0,0,0,0
0,0,201.574947486,1,0,0,0,0,0,0,0,0,0
0,0,201.574947486,2,0,0,0,0,0,0,0,0,0
0,0,201.574947486,3,0,0,0,0,0,0,0,0,0
0,0,201.574947486,4,0,0,0,0,0,0,0,0,0
0,0,201.574947486,5,0,0.41,0,0,0,0,0,0,0
0.39,0.41,201.574947486,6,0.41,12.78,0.14,0.1,0.2,0.19,0.19,0.2,0.19
12.77,13.19,201.574947486,7,12.78,7.92,5.32,6.89,9.98,11.8,12.28,9.53,9.18
20.68,21.11,201.574947486,8,7.92,4.18,7.93,11.33,18.72,18.86,19.52,15.55,11.55
23.46,25.29,201.574947486,9,4.18,-0.88,13.67,16.35,20.67,25.23,24.14,23.59,18.73
24.11,24.41,201.574947486,10,-0.88,-3.06,20.25,15.51,24.81,21.91,24.32,26.35,23
23.57,21.35,201.574947486,11,-3.06,2.92,22.53,16.83,24.75,23.64,20.98,28.03,25.5
24.83,24.27,201.574947486,12,2.92,-2.51,21.07,20.46,20.8,24.21,27.63,24.51,24.12
25.21,21.76,201.574947486,13,-2.51,1.72,24.53,22.77,21.99,22.35,27.8,28.74,27.23
24.8,23.48,201.574947486,14,1.72,-0.22,22.63,20.91,25.25,23.07,22.4,23.6,26.63
22.38,23.26,201.574947486,15,-0.22,-7.54,21.23,16.8,24.56,19.46,20.85,21.66,25.73
14.27,15.72,201.574947486,16,-7.54,-12.69,15.07,12.03,15.81,11.78,16.8,17.28,15.64
2.68,3.03,201.574947486,17,-12.69,-3.03,5.54,2.53,5.92,2.91,6.25,5.92,5.89
0,0,201.574947486,18,-3.03,0,0,0,0,0,0,0,0
0,0,201.574947486,19,0,0,0,0,0,0,0,0,0
0,0,201.574947486,20,0,0,0,0,0,0,0,0,0
0,0,201.574947486,21,0,0,0,0,0,0,0,0,0
0,0,201.574947486,22,0,0,0,0,0,0,0,0,0
0,0,201.574947486,23,0,0,0,0,0,0,0,0,0
0,0,202.563647327,0,0,0,0,0,0,0,0,0,0
0,0,202.563647327,1,0,0,0,0,0,0,0,0,0
0,0,202.563647327,2,0,0,0,0,0,0,0,0,0
0,0,202.563647327,3,0,0,0,0,0,0,0,0,0
0,0,202.563647327,4,0,0,0,0,0,0,0,0,0
0,0,202.563647327,5,0,0.43,0,0,0,0,0,0,0
0.38,0.43,202.563647327,6,0.43,11.86,0.41,0.14,0.1,0.2,0.19,0.19,0.2
12.59,12.29,202.563647327,7,11.86,6.61,13.19,5.32,6.89,9.98,11.8,12.28,9.53
20.95,18.9,202.563647327,8,6.61,7.14,21.11,7.93,11.33,18.72,18.86,19.52,15.55
23.58,26.04,202.563647327,9,7.14,0.32,25.29,13.67,16.35,20.67,25.23,24.14,23.59
24.37,26.36,202.563647327,10,0.32,-1.89,24.41,20.25,15.51,24.81,21.91,24.32,26.35
24.32,24.47,202.563647327,11,-1.89,1.8,21.35,22.53,16.83,24.75,23.64,20.98,28.03
24.79,26.27,202.563647327,12,1.8,-1.2,24.27,21.07,20.46,20.8,24.21,27.63,24.51
24.76,25.07,202.563647327,13,-1.2,-2.94,21.76,24.53,22.77,21.99,22.35,27.8,28.74
24.13,22.13,202.563647327,14,-2.94,1.51,23.48,22.63,20.91,25.25,23.07,22.4,23.6
22.74,23.64,202.563647327,15,1.51,-3.74,23.26,21.23,16.8,24.56,19.46,20.85,21.66
17.82,19.9,202.563647327,16,-3.74,-14.8,15.72,15.07,12.03,15.81,11.78,16.8,17.28
6,5.1,202.563647327,17,-14.8,-5.1,3.03,5.54,2.53,5.92,2.91,6.25,5.92
0,0,202.563647327,18,-5.1,0,0,0,0,0,0,0,0
0,0,202.563647327,19,0,0,0,0,0,0,0,0,0
0,0,202.563647327,20,0,0,0,0,0,0,0,0,0
0,0,202.563647327,21,0,0,0,0,0,0,0,0,0
0,0,202.563647327,22,0,0,0,0,0,0,0,0,0
0,0,202.563647327,23,0,0,0,0,0,0,0,0,0
0,0,202.846592193,0,0,0,0,0,0,0,0,0,0
0,0,202.846592193,1,0,0,0,0,0,0,0,0,0
0,0,202.846592193,2,0,0,0,0,0,0,0,0,0
0,0,202.846592193,3,0,0,0,0,0,0,0,0,0
0,0,202.846592193,4,0,0,0,0,0,0,0,0,0
0,0,202.846592193,5,0,0.51,0,0,0,0,0,0,0
0.46,0.51,202.846592193,6,0.51,11.89,0.43,0.41,0.14,0.1,0.2,0.19,0.19
12.62,12.4,202.846592193,7,11.89,4.72,12.29,13.19,5.32,6.89,9.98,11.8,12.28
19.93,17.12,202.846592193,8,4.72,2.1,18.9,21.11,7.93,11.33,18.72,18.86,19.52
22.47,19.22,202.846592193,9,2.1,0.56,26.04,25.29,13.67,16.35,20.67,25.23,24.14
22.51,19.78,202.846592193,10,0.56,-1.28,26.36,24.41,20.25,15.51,24.81,21.91,24.32
21.75,18.5,202.846592193,11,-1.28,8.57,24.47,21.35,22.53,16.83,24.75,23.64,20.98
24.05,27.07,202.846592193,12,8.57,-2.99,26.27,24.27,21.07,20.46,20.8,24.21,27.63
24.96,24.08,202.846592193,13,-2.99,-1.6,25.07,21.76,24.53,22.77,21.99,22.35,27.8
24.63,22.48,202.846592193,14,-1.6,2.81,22.13,23.48,22.63,20.91,25.25,23.07,22.4
22.98,25.29,202.846592193,15,2.81,-7.42,23.64,23.26,21.23,16.8,24.56,19.46,20.85
17.82,17.87,202.846592193,16,-7.42,-11.32,19.9,15.72,15.07,12.03,15.81,11.78,16.8
6,6.55,202.846592193,17,-11.32,-6.55,5.1,3.03,5.54,2.53,5.92,2.91,6.25
0,0,202.846592193,18,-6.55,0,0,0,0,0,0,0,0
0,0,202.846592193,19,0,0,0,0,0,0,0,0,0
0,0,202.846592193,20,0,0,0,0,0,0,0,0,0
0,0,202.846592193,21,0,0,0,0,0,0,0,0,0
0,0,202.846592193,22,0,0,0,0,0,0,0,0,0
0,0,202.846592193,23,0,0,0,0,0,0,0,0,0
0,0,202.903594606,0,0,0,0,0,0,0,0,0,0
0,0,202.903594606,1,0,0,0,0,0,0,0,0,0
0,0,202.903594606,2,0,0,0,0,0,0,0,0,0
0,0,202.903594606,3,0,0,0,0,0,0,0,0,0
0,0,202.903594606,4,0,0,0,0,0,0,0,0,0
0,0,202.903594606,5,0,0.33,0,0,0,0,0,0,0
0.37,0.33,202.903594606,6,0.33,9.66,0.51,0.43,0.41,0.14,0.1,0.2,0.19
10.1,9.99,202.903594606,7,9.66,3.35,12.4,12.29,13.19,5.32,6.89,9.98,11.8
12.52,13.34,202.903594606,8,3.35,2.62,17.12,18.9,21.11,7.93,11.33,18.72,18.86
18.06,15.96,202.903594606,9,2.62,5.36,19.22,26.04,25.29,13.67,16.35,20.67,25.23
21.02,21.32,202.903594606,10,5.36,-2.01,19.78,26.36,24.41,20.25,15.51,24.81,21.91
22.27,19.31,202.903594606,11,-2.01,6.91,18.5,24.47,21.35,22.53,16.83,24.75,23.64
24.44,26.22,202.903594606,12,6.91,0.57,27.07,26.27,24.27,21.07,20.46,20.8,24.21
25.33,26.79,202.903594606,13,0.57,-5.52,24.08,25.07,21.76,24.53,22.77,21.99,22.35
24.82,21.27,202.903594606,14,-5.52,4.18,22.48,22.13,23.48,22.63,20.91,25.25,23.07
23.13,25.45,202.903594606,15,4.18,-7.27,25.29,23.64,23.26,21.23,16.8,24.56,19.46
17.95,18.18,202.903594606,16,-7.27,-11.82,17.87,19.9,15.72,15.07,12.03,15.81,11.78
6.64,6.36,202.903594606,17,-11.82,-6.36,6.55,5.1,3.03,5.54,2.53,5.92,2.91
0,0,202.903594606,18,-6.36,0,0,0,0,0,0,0,0
0,0,202.903594606,19,0,0,0,0,0,0,0,0,0
0,0,202.903594606,20,0,0,0,0,0,0,0,0,0
0,0,202.903594606,21,0,0,0,0,0,0,0,0,0
0,0,202.903594606,22,0,0,0,0,0,0,0,0,0
0,0,202.903594606,23,0,0,0,0,0,0,0,0,0
0,0,203.021673099,0,0,0,0,0,0,0,0,0,0
0,0,203.021673099,1,0,0,0,0,0,0,0,0,0
0,0,203.021673099,2,0,0,0,0,0,0,0,0,0
0,0,203.021673099,3,0,0,0,0,0,0,0,0,0
0,0,203.021673099,4,0,0,0,0,0,0,0,0,0
0,0,203.021673099,5,0,0.49,0,0,0,0,0,0,0
0.45,0.49,203.021673099,6,0.49,7.92,0.33,0.51,0.43,0.41,0.14,0.1,0.2
8.48,8.41,203.021673099,7,7.92,-0.18,9.99,12.4,12.29,13.19,5.32,6.89,9.98
8.87,8.23,203.021673099,8,-0.18,9.75,13.34,17.12,18.9,21.11,7.93,11.33,18.72
17.8,17.98,203.021673099,9,9.75,6.24,15.96,19.22,26.04,25.29,13.67,16.35,20.67
22.74,24.22,203.021673099,10,6.24,-0.56,21.32,19.78,26.36,24.41,20.25,15.51,24.81
24.76,23.66,203.021673099,11,-0.56,4.34,19.31,18.5,24.47,21.35,22.53,16.83,24.75
25.15,28,203.021673099,12,4.34,-2.19,26.22,27.07,26.27,24.27,21.07,20.46,20.8
25.24,25.81,203.021673099,13,-2.19,-2.7,26.79,24.08,25.07,21.76,24.53,22.77,21.99
24.64,23.11,203.021673099,14,-2.7,-1.82,21.27,22.48,22.13,23.48,22.63,20.91,25.25
22.96,21.29,203.021673099,15,-1.82,-2.09,25.45,25.29,23.64,23.26,21.23,16.8,24.56
17.87,19.2,203.021673099,16,-2.09,-13.23,18.18,17.87,19.9,15.72,15.07,12.03,15.81
6.65,5.97,203.021673099,17,-13.23,-5.97,6.36,6.55,5.1,3.03,5.54,2.53,5.92
0,0,203.021673099,18,-5.97,0,0,0,0,0,0,0,0
0,0,203.021673099,19,0,0,0,0,0,0,0,0,0
0,0,203.021673099,20,0,0,0,0,0,0,0,0,0
0,0,203.021673099,21,0,0,0,0,0,0,0,0,0
0,0,203.021673099,22,0,0,0,0,0,0,0,0,0
0,0,203.021673099,23,0,0,0,0,0,0,0,0,0
0,0,204.088830922,0,0,0,0,0,0,0,0,0,0
0,0,204.088830922,1,0,0,0,0,0,0,0,0,0
0,0,204.088830922,2,0,0,0,0,0,0,0,0,0
0,0,204.088830922,3,0,0,0,0,0,0,0,0,0
0,0,204.088830922,4,0,0,0,0,0,0,0,0,0
0,0,204.088830922,5,0,1.06,0,0,0,0,0,0,0
1.16,1.06,204.088830922,6,1.06,12.93,0.49,0.33,0.51,0.43,0.41,0.14,0.1
12.74,13.99,204.088830922,7,12.93,7.46,8.41,9.99,12.4,12.29,13.19,5.32,6.89
18.89,21.45,204.088830922,8,7.46,4.16,8.23,13.34,17.12,18.9,21.11,7.93,11.33
22.55,25.61,204.088830922,9,4.16,0.92,17.98,15.96,19.22,26.04,25.29,13.67,16.35
24.36,26.53,204.088830922,10,0.92,-0.99,24.22,21.32,19.78,26.36,24.41,20.25,15.51
24.99,25.54,204.088830922,11,-0.99,-4.03,23.66,19.31,18.5,24.47,21.35,22.53,16.83
25.25,21.51,204.088830922,12,-4.03,0.24,28,26.22,27.07,26.27,24.27,21.07,20.46
25.16,21.75,204.088830922,13,0.24,4.18,25.81,26.79,24.08,25.07,21.76,24.53,22.77
24.47,25.93,204.088830922,14,4.18,-2.07,23.11,21.27,22.48,22.13,23.48,22.63,20.91
22.84,23.86,204.088830922,15,-2.07,-3.6,21.29,25.45,25.29,23.64,23.26,21.23,16.8
17.79,20.26,204.088830922,16,-3.6,-13.4,19.2,18.18,17.87,19.9,15.72,15.07,12.03
6.64,6.86,204.088830922,17,-13.4,-6.86,5.97,6.36,6.55,5.1,3.03,5.54,2.53
0,0,204.088830922,18,-6.86,0,0,0,0,0,0,0,0
0,0,204.088830922,19,0,0,0,0,0,0,0,0,0
0,0,204.088830922,20,0,0,0,0,0,0,0,0,0
0,0,204.088830922,21,0,0,0,0,0,0,0,0,0
0,0,204.088830922,22,0,0,0,0,0,0,0,0,0
0,0,204.088830922,23,0,0,0,0,0,0,0,0,0
0,0,204.612429369,0,0,0,0,0,0,0,0,0,0
0,0,204.612429369,1,0,0,0,0,0,0,0,0,0
0,0,204.612429369,2,0,0,0,0,0,0,0,0,0
0,0,204.612429369,3,0,0,0,0,0,0,0,0,0
0,0,204.612429369,4,0,0,0,0,0,0,0,0,0
0,0,204.612429369,5,0,0.37,0,0,0,0,0,0,0
0.35,0.37,204.612429369,6,0.37,10.08,1.06,0.49,0.33,0.51,0.43,0.41,0.14
10.25,10.45,204.612429369,7,10.08,5.77,13.99,8.41,9.99,12.4,12.29,13.19,5.32
16.28,16.22,204.612429369,8,5.77,6.56,21.45,8.23,13.34,17.12,18.9,21.11,7.93
20.81,22.78,204.612429369,9,6.56,-0.25,25.61,17.98,15.96,19.22,26.04,25.29,13.67
22.89,22.53,204.612429369,10,-0.25,-1.03,26.53,24.22,21.32,19.78,26.36,24.41,20.25
23.65,21.5,204.612429369,11,-1.03,6.24,25.54,23.66,19.31,18.5,24.47,21.35,22.53
