day,demand_act,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
97,153.81,47.84,70.68,25.66,31.57,56.66,93.31,203.63,231.73,147.75,11
97,61.43,114.37,68.21,29.88,20.78,93.31,111.17,147.75,203.63,56.66,12
97,90.2,264.05,27.57,76.05,24.21,111.17,54.34,56.66,147.75,93.31,13
97,113.33,137.64,107.17,92.19,30.45,54.34,12.01,93.31,56.66,111.17,14
97,53.11,134.47,69.52,73.61,192.57,12.01,30.8,111.17,93.31,54.34,15
97,13.14,129.79,104.52,101.81,60.76,30.8,36.0,54.34,111.17,12.01,16
97,29.65,39.54,66.03,53.27,129.0,36.0,92.12,12.01,54.34,30.8,17
97,33.23,45.38,14.71,27.83,102.55,92.12,67.46,30.8,12.01,36.0,18
97,102.43,54.63,55.33,77.36,92.12,67.46,12.74,36.0,30.8,92.12,19
97,69.04,59.2,165.35,139.93,82.45,12.74,151.69,92.12,36.0,67.46,20
97,13.88,105.8,173.41,157.25,75.65,151.69,118.08,67.46,92.12,12.74,21
97,137.74,120.51,196.84,164.02,122.92,118.08,48.16,12.74,67.46,151.69,22
97,108.0,112.2,128.04,164.42,112.34,48.16,47.68,151.69,12.74,118.08,23
97,54.62,89.21,21.75,90.5,94.7,47.68,34.8,118.08,151.69,48.16,24
98,54.43,11.14,24.06,55.29,72.66,34.8,21.22,48.16,118.08,47.68,1
98,34.73,11.76,11.2,13.45,47.43,21.22,25.15,47.68,48.16,34.8,2
98,21.05,10.48,11.86,13.02,42.8,25.15,28.86,34.8,47.68,21.22,3
98,27.95,13.88,16.84,12.82,72.62,28.86,28.93,21.22,34.8,25.15,4
98,32.05,12.81,12.97,14.08,49.92,28.93,25.67,25.15,21.22,28.86,5
98,31.32,10.98,13.8,9.06,48.63,25.67,15.7,28.86,25.15,28.93,6
98,27.71,91.97,12.81,12.25,101.47,15.7,34.7,28.93,28.86,25.67,7
98,15.35,81.73,49.49,68.64,46.3,34.7,62.03,25.67,28.93,15.7,8
98,38.35,71.19,69.9,231.73,196.98,62.03,47.84,15.7,25.67,34.7,9
98,61.81,79.46,78.36,203.63,145.29,47.84,114.37,34.7,15.7,62.03,10
98,53.72,70.68,87.8,147.75,25.66,114.37,264.05,62.03,34.7,47.84,11
98,113.12,68.21,28.59,56.66,29.88,264.05,137.64,47.84,62.03,114.37,12
98,283.15,27.57,20.47,93.31,76.05,137.64,134.47,114.37,47.84,264.05,13
98,119.79,107.17,58.98,111.17,92.19,134.47,129.79,264.05,114.37,137.64,14
98,133.87,69.52,141.23,54.34,73.61,129.79,39.54,137.64,264.05,134.47,15
98,118.39,104.52,134.02,12.01,101.81,39.54,45.38,134.47,137.64,129.79,16
98,34.9,66.03,80.42,30.8,53.27,45.38,54.63,129.79,134.47,39.54,17
98,42.51,14.71,51.97,36.0,27.83,54.63,59.2,39.54,129.79,45.38,18
98,53.4,55.33,45.11,92.12,77.36,59.2,105.8,45.38,39.54,54.63,19
98,55.06,165.35,125.48,67.46,139.93,105.8,120.51,54.63,45.38,59.2,20
98,106.55,173.41,76.45,12.74,157.25,120.51,112.2,59.2,54.63,105.8,21
98,122.78,196.84,182.6,151.69,164.02,112.2,89.21,105.8,59.2,120.51,22
98,127.21,128.04,52.8,118.08,164.42,89.21,11.14,120.51,105.8,112.2,23
98,80.09,21.75,29.9,48.16,90.5,11.14,11.76,112.2,120.51,89.21,24
99,11.41,24.06,25.61,47.68,55.29,11.76,10.48,89.21,112.2,11.14,1
99,13.25,11.2,48.25,34.8,13.45,10.48,13.88,11.14,89.21,11.76,2
99,10.88,11.86,17.14,21.22,13.02,13.88,12.81,11.76,11.14,10.48,3
99,12.6,16.84,15.18,25.15,12.82,12.81,10.98,10.48,11.76,13.88,4
99,11.98,12.97,14.52,28.86,14.08,10.98,91.97,13.88,10.48,12.81,5
99,11.31,13.8,20.93,28.93,9.06,91.97,81.73,12.81,13.88,10.98,6
99,96.55,12.81,52.19,25.67,12.25,81.73,71.19,10.98,12.81,91.97,7
99,95.51,49.49,16.94,15.7,68.64,71.19,79.46,91.97,10.98,81.73,8
99,75.21,69.9,54.93,34.7,231.73,79.46,70.68,81.73,91.97,71.19,9
99,71.97,78.36,20.2,62.03,203.63,70.68,68.21,71.19,81.73,79.46,10
99,70.46,87.8,25.01,47.84,147.75,68.21,27.57,79.46,71.19,70.68,11
99,62.69,28.59,62.53,114.37,56.66,27.57,107.17,70.68,79.46,68.21,12
99,24.45,20.47,149.44,264.05,93.31,107.17,69.52,68.21,70.68,27.57,13
99,109.72,58.98,129.69,137.64,111.17,69.52,104.52,27.57,68.21,107.17,14
99,77.99,141.23,165.51,134.47,54.34,104.52,66.03,107.17,27.57,69.52,15
99,95.99,134.02,115.07,129.79,12.01,66.03,14.71,69.52,107.17,104.52,16
99,73.45,80.42,157.26,39.54,30.8,14.71,55.33,104.52,69.52,66.03,17
99,13.46,51.97,134.9,45.38,36.0,55.33,165.35,66.03,104.52,14.71,18
99,48.83,45.11,67.15,54.63,92.12,165.35,173.41,14.71,66.03,55.33,19
99,168.33,125.48,102.57,59.2,67.46,173.41,196.84,55.33,14.71,165.35,20
99,173.6,76.45,129.35,105.8,12.74,196.84,128.04,165.35,55.33,173.41,21
99,173.12,182.6,88.67,120.51,151.69,128.04,21.75,173.41,165.35,196.84,22
99,139.69,52.8,56.62,112.2,118.08,21.75,24.06,196.84,173.41,128.04,23
99,23.3,29.9,26.53,89.21,48.16,24.06,11.2,128.04,196.84,21.75,24
100,22.2,25.61,17.46,11.14,47.68,11.2,11.86,21.75,128.04,24.06,1
100,11.8,48.25,43.18,11.76,34.8,11.86,16.84,24.06,21.75,11.2,2
100,13.27,17.14,18.83,10.48,21.22,16.84,12.97,11.2,24.06,11.86,3
100,16.27,15.18,18.25,13.88,25.15,12.97,13.8,11.86,11.2,16.84,4
100,11.88,14.52,18.26,12.81,28.86,13.8,12.81,16.84,11.86,12.97,5
100,14.13,20.93,17.22,10.98,28.93,12.81,49.49,12.97,16.84,13.8,6
100,12.69,52.19,16.99,91.97,25.67,49.49,69.9,13.8,12.97,12.81,7
100,57.88,16.94,148.85,81.73,15.7,69.9,78.36,12.81,13.8,49.49,8
100,79.84,54.93,81.33,71.19,34.7,78.36,87.8,49.49,12.81,69.9,9
100,76.64,20.2,81.62,79.46,62.03,87.8,28.59,69.9,49.49,78.36,10
100,80.07,25.01,22.07,70.68,47.84,28.59,20.47,78.36,69.9,87.8,11
100,30.91,62.53,19.97,68.21,114.37,20.47,58.98,87.8,78.36,28.59,12
100,23.1,149.44,21.13,27.57,264.05,58.98,141.23,28.59,87.8,20.47,13
100,59.78,129.69,24.74,107.17,137.64,141.23,134.02,20.47,28.59,58.98,14
100,156.65,165.51,19.44,69.52,134.47,134.02,80.42,58.98,20.47,141.23,15
100,117.51,115.07,28.75,104.52,129.79,80.42,51.97,141.23,58.98,134.02,16
100,78.14,157.26,28.42,66.03,39.54,51.97,45.11,134.02,141.23,80.42,17
100,54.01,134.9,44.41,14.71,45.38,45.11,125.48,80.42,134.02,51.97,18
100,53.01,67.15,189.15,55.33,54.63,125.48,76.45,51.97,80.42,45.11,19
100,127.65,102.57,107.4,165.35,59.2,76.45,182.6,45.11,51.97,125.48,20
100,84.87,129.35,112.64,173.41,105.8,182.6,52.8,125.48,45.11,76.45,21
100,174.68,88.67,244.63,196.84,120.51,52.8,29.9,76.45,125.48,182.6,22
100,54.65,56.62,125.88,128.04,112.2,29.9,25.61,182.6,76.45,52.8,23
100,29.92,26.53,57.94,21.75,89.21,25.61,48.25,52.8,182.6,29.9,24
101,25.99,17.46,40.06,24.06,11.14,48.25,17.14,29.9,52.8,25.61,1
101,48.86,43.18,16.07,11.2,11.76,17.14,15.18,25.61,29.9,48.25,2
101,16.65,18.83,18.88,11.86,10.48,15.18,14.52,48.25,25.61,17.14,3
101,15.61,18.25,17.65,16.84,13.88,14.52,20.93,17.14,48.25,15.18,4
101,13.22,18.26,15.52,12.97,12.81,20.93,52.19,15.18,17.14,14.52,5
101,24.51,17.22,16.4,13.8,10.98,52.19,16.94,14.52,15.18,20.93,6
101,45.88,16.99,59.92,12.81,91.97,16.94,54.93,20.93,14.52,52.19,7
101,15.84,148.85,116.45,49.49,81.73,54.93,20.2,52.19,20.93,16.94,8
101,62.55,81.33,132.22,69.9,71.19,20.2,25.01,16.94,52.19,54.93,9
101,20.96,81.62,102.82,78.36,79.46,25.01,62.53,54.93,16.94,20.2,10
101,24.21,22.07,108.92,87.8,70.68,62.53,149.44,20.2,54.93,25.01,11
101,59.68,19.97,72.74,28.59,68.21,149.44,129.69,25.01,20.2,62.53,12
101,160.77,21.13,165.02,20.47,27.57,129.69,165.51,62.53,25.01,149.44,13
101,127.96,24.74,131.28,58.98,107.17,165.51,115.07,149.44,62.53,129.69,14
101,153.57,19.44,49.13,141.23,69.52,115.07,157.26,129.69,149.44,165.51,15
101,115.31,28.75,25.63,134.02,104.52,157.26,134.9,165.51,129.69,115.07,16
101,137.8,28.42,28.89,80.42,66.03,134.9,67.15,115.07,165.51,157.26,17
101,118.88,44.41,62.57,51.97,14.71,67.15,102.57,157.26,115.07,134.9,18
101,67.57,189.15,82.79,45.11,55.33,102.57,129.35,134.9,157.26,67.15,19
101,104.32,107.4,57.37,125.48,165.35,129.35,88.67,67.15,134.9,102.57,20
101,118.06,112.64,95.38,76.45,173.41,88.67,56.62,102.57,67.15,129.35,21
101,81.39,244.63,139.45,182.6,196.84,56.62,26.53,129.35,102.57,88.67,22
101,49.61,125.88,95.15,52.8,128.04,26.53,17.46,88.67,129.35,56.62,23
101,25.54,57.94,44.03,29.9,21.75,17.46,43.18,56.62,88.67,26.53,24
102,16.78,40.06,20.99,25.61,24.06,43.18,18.83,26.53,56.62,17.46,1
102,47.95,16.07,16.16,48.25,11.2,18.83,18.25,17.46,26.53,43.18,2
102,16.65,18.88,17.31,17.14,11.86,18.25,18.26,43.18,17.46,18.83,3
102,16.23,17.65,18.49,15.18,16.84,18.26,17.22,18.83,43.18,18.25,4
102,17.03,15.52,17.31,14.52,12.97,17.22,16.99,18.25,18.83,18.26,5
102,16.94,16.4,17.66,20.93,13.8,16.99,148.85,18.26,18.25,17.22,6
102,17.94,59.92,16.68,52.19,12.81,148.85,81.33,17.22,18.26,16.99,7
102,130.12,116.45,56.3,16.94,49.49,81.33,81.62,16.99,17.22,148.85,8
102,87.28,132.22,49.81,54.93,69.9,81.62,22.07,148.85,16.99,81.33,9
102,78.73,102.82,43.81,20.2,78.36,22.07,19.97,81.33,148.85,81.62,10
102,24.13,108.92,20.98,25.01,87.8,19.97,21.13,81.62,81.33,22.07,11
102,20.68,72.74,131.21,62.53,28.59,21.13,24.74,22.07,81.62,19.97,12
102,22.65,165.02,19.65,149.44,20.47,24.74,19.44,19.97,22.07,21.13,13
102,23.95,131.28,26.95,129.69,58.98,19.44,28.75,21.13,19.97,24.74,14
102,22.65,49.13,45.52,165.51,141.23,28.75,28.42,24.74,21.13,19.44,15
102,25.99,25.63,87.21,115.07,134.02,28.42,44.41,19.44,24.74,28.75,16
102,32.66,28.89,46.07,157.26,80.42,44.41,189.15,28.75,19.44,28.42,17
102,41.67,62.57,35.09,134.9,51.97,189.15,107.4,28.42,28.75,44.41,18
102,170.24,82.79,54.55,67.15,45.11,107.4,112.64,44.41,28.42,189.15,19
102,124.14,57.37,109.7,102.57,125.48,112.64,244.63,189.15,44.41,107.4,20
102,121.14,95.38,86.03,129.35,76.45,244.63,125.88,107.4,189.15,112.64,21
102,213.67,139.45,105.97,88.67,182.6,125.88,57.94,112.64,107.4,244.63,22
102,112.63,95.15,91.45,56.62,52.8,57.94,40.06,244.63,112.64,125.88,23
102,65.93,44.03,93.7,26.53,29.9,40.06,16.07,125.88,244.63,57.94,24
103,34.89,20.99,37.05,17.46,25.61,16.07,18.88,57.94,125.88,40.06,1
103,15.76,16.16,19.24,43.18,48.25,18.88,17.65,40.06,57.94,16.07,2
103,18.1,17.31,15.91,18.83,17.14,17.65,15.52,16.07,40.06,18.88,3
103,16.15,18.49,16.02,18.25,15.18,15.52,16.4,18.88,16.07,17.65,4
103,17.33,17.31,16.13,18.26,14.52,16.4,59.92,17.65,18.88,15.52,5
103,15.85,17.66,14.01,17.22,20.93,59.92,116.45,15.52,17.65,16.4,6
103,66.86,16.68,16.09,16.99,52.19,116.45,132.22,16.4,15.52,59.92,7
103,102.12,56.3,69.11,148.85,16.94,132.22,102.82,59.92,16.4,116.45,8
103,130.88,49.81,92.78,81.33,54.93,102.82,108.92,116.45,59.92,132.22,9
103,106.26,43.81,73.6,81.62,20.2,108.92,72.74,132.22,116.45,102.82,10
103,112.29,20.98,89.34,22.07,25.01,72.74,165.02,102.82,132.22,108.92,11
103,81.61,131.21,22.21,19.97,62.53,165.02,131.28,108.92,102.82,72.74,12
103,168.85,19.65,23.84,21.13,149.44,131.28,49.13,72.74,108.92,165.02,13
103,151.35,26.95,57.14,24.74,129.69,49.13,25.63,165.02,72.74,131.28,14
103,46.57,45.52,143.92,19.44,165.51,25.63,28.89,131.28,165.02,49.13,15
103,26.97,87.21,103.76,28.75,115.07,28.89,62.57,49.13,131.28,25.63,16
103,28.9,46.07,19.31,28.42,157.26,62.57,82.79,25.63,49.13,28.89,17
103,70.22,35.09,92.65,44.41,134.9,82.79,57.37,28.89,25.63,62.57,18
103,76.69,54.55,74.88,189.15,67.15,57.37,95.38,62.57,28.89,82.79,19
103,60.08,109.7,100.7,107.4,102.57,95.38,139.45,82.79,62.57,57.37,20
103,94.69,86.03,268.2,112.64,129.35,139.45,95.15,57.37,82.79,95.38,21
103,127.08,105.97,111.96,244.63,88.67,95.15,44.03,95.38,57.37,139.45,22
103,84.54,91.45,180.6,125.88,56.62,44.03,20.99,139.45,95.38,95.15,23
103,38.88,93.7,29.0,57.94,26.53,20.99,16.16,95.15,139.45,44.03,24
104,18.9,37.05,20.24,40.06,17.46,16.16,17.31,44.03,95.15,20.99,1
104,16.33,19.24,18.24,16.07,43.18,17.31,18.49,20.99,44.03,16.16,2
104,18.83,15.91,15.89,18.88,18.83,18.49,17.31,16.16,20.99,17.31,3
104,18.08,16.02,16.11,17.65,18.25,17.31,17.66,17.31,16.16,18.49,4
104,18.85,16.13,18.51,15.52,18.26,17.66,16.68,18.49,17.31,17.31,5
104,16.11,14.01,16.35,16.4,17.22,16.68,56.3,17.31,18.49,17.66,6
104,18.43,16.09,20.59,59.92,16.99,56.3,49.81,17.66,17.31,16.68,7
104,59.85,69.11,96.91,116.45,148.85,49.81,43.81,16.68,17.66,56.3,8
104,46.22,92.78,80.68,132.22,81.33,43.81,20.98,56.3,16.68,49.81,9
104,49.27,73.6,69.77,102.82,81.62,20.98,131.21,49.81,56.3,43.81,10
104,23.63,89.34,89.05,108.92,22.07,131.21,19.65,43.81,49.81,20.98,11
104,135.36,22.21,48.39,72.74,19.97,19.65,26.95,20.98,43.81,131.21,12
104,20.1,23.84,77.57,165.02,21.13,26.95,45.52,131.21,20.98,19.65,13
104,26.13,57.14,167.31,131.28,24.74,45.52,87.21,19.65,131.21,26.95,14
104,50.24,143.92,109.5,49.13,19.44,87.21,46.07,26.95,19.65,45.52,15
104,78.47,103.76,102.23,25.63,28.75,46.07,35.09,45.52,26.95,87.21,16
104,50.16,19.31,93.35,28.89,28.42,35.09,54.55,87.21,45.52,46.07,17
104,35.24,92.65,71.02,62.57,44.41,54.55,109.7,46.07,87.21,35.09,18
104,49.28,74.88,96.31,82.79,189.15,109.7,86.03,35.09,46.07,54.55,19
104,101.81,100.7,89.04,57.37,107.4,86.03,105.97,54.55,35.09,109.7,20
104,87.56,268.2,22.45,95.38,112.64,105.97,91.45,109.7,54.55,86.03,21
104,105.27,111.96,27.47,139.45,244.63,91.45,93.7,86.03,109.7,105.97,22
104,92.81,180.6,42.67,95.15,125.88,93.7,37.05,105.97,86.03,91.45,23
104,94.88,29.0,28.8,44.03,57.94,37.05,19.24,91.45,105.97,93.7,24
105,41.85,20.24,44.41,20.99,40.06,19.24,15.91,93.7,91.45,37.05,1
105,18.04,18.24,17.39,16.16,16.07,15.91,16.02,37.05,93.7,19.24,2
105,17.58,15.89,17.19,17.31,18.88,16.02,16.13,19.24,37.05,15.91,3
105,15.86,16.11,14.71,18.49,17.65,16.13,14.01,15.91,19.24,16.02,4
105,18.21,18.51,20.54,17.31,15.52,14.01,16.09,16.02,15.91,16.13,5
105,16.35,16.35,20.15,17.66,16.4,16.09,69.11,16.13,16.02,14.01,6
105,18.73,20.59,57.23,16.68,59.92,69.11,92.78,14.01,16.13,16.09,7
105,81.18,96.91,28.01,56.3,116.45,92.78,73.6,16.09,14.01,69.11,8
105,83.84,80.68,72.77,49.81,132.22,73.6,89.34,69.11,16.09,92.78,9
105,78.14,69.77,73.46,43.81,102.82,89.34,22.21,92.78,69.11,73.6,10
105,80.81,89.05,78.55,20.98,108.92,22.21,23.84,73.6,92.78,89.34,11
105,21.73,48.39,109.57,131.21,72.74,23.84,57.14,89.34,73.6,22.21,12
105,22.13,77.57,53.05,19.65,165.02,57.14,143.92,22.21,89.34,23.84,13
105,50.05,167.31,73.6,26.95,131.28,143.92,103.76,23.84,22.21,57.14,14
105,129.26,109.5,25.3,45.52,49.13,103.76,19.31,57.14,23.84,143.92,15
105,91.41,102.23,45.67,87.21,25.63,19.31,92.65,143.92,57.14,103.76,16
105,19.06,93.35,80.84,46.07,28.89,92.65,74.88,103.76,143.92,19.31,17
105,81.7,71.02,97.23,35.09,62.57,74.88,100.7,19.31,103.76,92.65,18
105,67.87,96.31,140.87,54.55,82.79,100.7,268.2,92.65,19.31,74.88,19
105,110.94,89.04,187.78,109.7,57.37,268.2,111.96,74.88,92.65,100.7,20
105,239.14,22.45,185.47,86.03,95.38,111.96,180.6,100.7,74.88,268.2,21
105,107.89,27.47,223.3,105.97,139.45,180.6,29.0,268.2,100.7,111.96,22
105,189.34,42.67,163.92,91.45,95.15,29.0,20.24,111.96,268.2,180.6,23
105,30.41,28.8,104.04,93.7,44.03,20.24,18.24,180.6,111.96,29.0,24
106,19.89,44.41,19.4,37.05,20.99,18.24,15.89,29.0,180.6,20.24,1
106,16.57,17.39,14.87,19.24,16.16,15.89,16.11,20.24,29.0,18.24,2
106,18.68,17.19,22.72,15.91,17.31,16.11,18.51,18.24,20.24,15.89,3
106,17.8,14.71,18.1,16.02,18.49,18.51,16.35,15.89,18.24,16.11,4
106,19.05,20.54,19.07,16.13,17.31,16.35,20.59,16.11,15.89,18.51,5
106,16.64,20.15,17.24,14.01,17.66,20.59,96.91,18.51,16.11,16.35,6
106,18.33,57.23,69.88,16.09,16.68,96.91,80.68,16.35,18.51,20.59,7
106,86.01,28.01,92.93,69.11,56.3,80.68,69.77,20.59,16.35,96.91,8
106,70.17,72.77,162.0,92.78,49.81,69.77,89.05,96.91,20.59,80.68,9
106,77.2,73.46,86.74,73.6,43.81,89.05,48.39,80.68,96.91,69.77,10
106,102.82,78.55,85.91,89.34,20.98,48.39,77.57,69.77,80.68,89.05,11
106,55.99,109.57,101.92,22.21,131.21,77.57,167.31,89.05,69.77,48.39,12
106,77.99,53.05,81.09,23.84,19.65,167.31,109.5,48.39,89.05,77.57,13
106,157.69,73.6,68.31,57.14,26.95,109.5,102.23,77.57,48.39,167.31,14
106,120.21,25.3,117.38,143.92,45.52,102.23,93.35,167.31,77.57,109.5,15
106,97.14,45.67,44.56,103.76,87.21,93.35,71.02,109.5,167.31,102.23,16
106,89.55,80.84,23.35,19.31,46.07,71.02,96.31,102.23,109.5,93.35,17
106,66.11,97.23,18.02,92.65,35.09,96.31,89.04,93.35,102.23,71.02,18
106,94.67,140.87,38.18,74.88,54.55,89.04,22.45,71.02,93.35,96.31,19
106,77.77,187.78,60.97,100.7,109.7,22.45,27.47,96.31,71.02,89.04,20
106,22.83,185.47,78.13,268.2,86.03,27.47,42.67,89.04,96.31,22.45,21
106,24.13,223.3,115.32,111.96,105.97,42.67,28.8,22.45,89.04,27.47,22
106,48.38,163.92,71.82,180.6,91.45,28.8,44.41,27.47,22.45,42.67,23
106,33.83,104.04,60.71,29.0,93.7,44.41,17.39,42.67,27.47,28.8,24
107,38.68,19.4,17.58,20.24,37.05,17.39,17.19,28.8,42.67,44.41,1
107,17.21,14.87,19.22,18.24,19.24,17.19,14.71,44.41,28.8,17.39,2
107,18.13,22.72,46.31,15.89,15.91,14.71,20.54,17.39,44.41,17.19,3
107,17.29,18.1,21.11,16.11,16.02,20.54,20.15,17.19,17.39,14.71,4
107,18.89,19.07,17.03,18.51,16.13,20.15,57.23,14.71,17.19,20.54,5
107,18.74,17.24,19.41,16.35,14.01,57.23,28.01,20.54,14.71,20.15,6
107,56.69,69.88,76.46,20.59,16.09,28.01,72.77,20.15,20.54,57.23,7
107,28.73,92.93,96.72,96.91,69.11,72.77,73.46,57.23,20.15,28.01,8
107,76.24,162.0,102.31,80.68,92.78,73.46,78.55,28.01,57.23,72.77,9
107,73.41,86.74,87.78,69.77,73.6,78.55,109.57,72.77,28.01,73.46,10
107,74.95,85.91,49.96,89.05,89.34,109.57,53.05,73.46,72.77,78.55,11
107,106.27,101.92,17.32,48.39,22.21,53.05,73.6,78.55,73.46,109.57,12
107,56.22,81.09,15.24,77.57,23.84,73.6,25.3,109.57,78.55,53.05,13
107,82.66,68.31,20.03,167.31,57.14,25.3,45.67,53.05,109.57,73.6,14
107,25.09,117.38,16.45,109.5,143.92,45.67,80.84,73.6,53.05,25.3,15
107,46.19,44.56,21.8,102.23,103.76,80.84,97.23,25.3,73.6,45.67,16
107,87.25,23.35,16.51,93.35,19.31,97.23,140.87,45.67,25.3,80.84,17
107,103.32,18.02,23.25,71.02,92.65,140.87,187.78,80.84,45.67,97.23,18
107,146.87,38.18,101.3,96.31,74.88,187.78,185.47,97.23,80.84,140.87,19
107,189.57,60.97,187.88,89.04,100.7,185.47,223.3,140.87,97.23,187.78,20
107,172.63,78.13,242.98,22.45,268.2,223.3,163.92,187.78,140.87,185.47,21
107,245.84,115.32,308.57,27.47,111.96,163.92,104.04,185.47,187.78,223.3,22
107,151.97,71.82,133.76,42.67,180.6,104.04,19.4,223.3,185.47,163.92,23
107,115.47,60.71,20.49,28.8,29.0,19.4,14.87,163.92,223.3,104.04,24
108,20.32,17.58,17.91,44.41,20.24,14.87,22.72,104.04,163.92,19.4,1
108,16.08,19.22,39.13,17.39,18.24,22.72,18.1,19.4,104.04,14.87,2
108,19.93,46.31,26.61,17.19,15.89,18.1,19.07,14.87,19.4,22.72,3
108,17.32,21.11,15.78,14.71,16.11,19.07,17.24,22.72,14.87,18.1,4
108,18.15,17.03,20.2,20.54,18.51,17.24,69.88,18.1,22.72,19.07,5
108,17.71,19.41,18.24,20.15,16.35,69.88,92.93,19.07,18.1,17.24,6
108,73.83,76.46,18.01,57.23,20.59,92.93,162.0,17.24,19.07,69.88,7
108,87.64,96.72,21.12,28.01,96.91,162.0,86.74,69.88,17.24,92.93,8
108,147.24,102.31,42.84,72.77,80.68,86.74,85.91,92.93,69.88,162.0,9
108,86.62,87.78,139.73,73.46,69.77,85.91,101.92,162.0,92.93,86.74,10
108,78.84,49.96,25.92,78.55,89.05,101.92,81.09,86.74,162.0,85.91,11
108,95.01,17.32,71.05,109.57,48.39,81.09,68.31,85.91,86.74,101.92,12
108,70.69,15.24,87.26,53.05,77.57,68.31,117.38,101.92,85.91,81.09,13
108,64.05,20.03,98.76,73.6,167.31,117.38,44.56,81.09,101.92,68.31,14
108,129.49,16.45,83.65,25.3,109.5,44.56,23.35,68.31,81.09,117.38,15
108,50.27,21.8,111.29,45.67,102.23,23.35,18.02,117.38,68.31,44.56,16
108,20.66,16.51,57.18,80.84,93.35,18.02,38.18,44.56,117.38,23.35,17
108,17.24,23.25,54.29,97.23,71.02,38.18,60.97,23.35,44.56,18.02,18
108,39.82,101.3,23.09,140.87,96.31,60.97,78.13,18.02,23.35,38.18,19
108,64.69,187.88,124.14,187.78,89.04,78.13,115.32,38.18,18.02,60.97,20
108,77.07,242.98,76.9,185.47,22.45,115.32,71.82,60.97,38.18,78.13,21
108,115.22,308.57,95.07,223.3,27.47,71.82,60.71,78.13,60.97,115.32,22
108,73.78,133.76,118.76,163.92,42.67,60.71,17.58,115.32,78.13,71.82,23
108,63.27,20.49,91.13,104.04,28.8,17.58,19.22,71.82,115.32,60.71,24
109,20.45,17.91,21.63,19.4,44.41,19.22,46.31,60.71,71.82,17.58,1
109,18.23,39.13,18.94,14.87,17.39,46.31,21.11,17.58,60.71,19.22,2
109,48.42,26.61,21.08,22.72,17.19,21.11,17.03,19.22,17.58,46.31,3
109,24.56,15.78,18.83,18.1,14.71,17.03,19.41,46.31,19.22,21.11,4
109,19.31,20.2,19.13,19.07,20.54,19.41,76.46,21.11,46.31,17.03,5
109,17.31,18.24,21.48,17.24,20.15,76.46,96.72,17.03,21.11,19.41,6
109,81.52,18.01,32.55,69.88,57.23,96.72,102.31,19.41,17.03,76.46,7
109,113.27,21.12,23.87,92.93,28.01,102.31,87.78,76.46,19.41,96.72,8
109,109.3,42.84,70.17,162.0,72.77,87.78,49.96,96.72,76.46,102.31,9
109,77.91,139.73,70.63,86.74,73.46,49.96,17.32,102.31,96.72,87.78,10
109,51.18,25.92,27.56,85.91,78.55,17.32,15.24,87.78,102.31,49.96,11
109,18.6,71.05,58.09,101.92,109.57,15.24,20.03,49.96,87.78,17.32,12
109,16.89,87.26,114.23,81.09,53.05,20.03,16.45,17.32,49.96,15.24,13
109,19.43,98.76,76.15,68.31,73.6,16.45,21.8,15.24,17.32,20.03,14
109,17.73,83.65,215.56,117.38,25.3,21.8,16.51,20.03,15.24,16.45,15
109,20.13,111.29,215.97,44.56,45.67,16.51,23.25,16.45,20.03,21.8,16
109,17.36,57.18,142.03,23.35,80.84,23.25,101.3,21.8,16.45,16.51,17
109,24.28,54.29,254.41,18.02,97.23,101.3,187.88,16.51,21.8,23.25,18
109,105.84,23.09,171.04,38.18,140.87,187.88,242.98,23.25,16.51,101.3,19
109,172.36,124.14,105.23,60.97,187.78,242.98,308.57,101.3,23.25,187.88,20
109,214.4,76.9,101.21,78.13,185.47,308.57,133.76,187.88,101.3,242.98,21
109,268.48,95.07,166.66,115.32,223.3,133.76,20.49,242.98,187.88,308.57,22
109,118.86,118.76,93.42,71.82,163.92,20.49,17.91,308.57,242.98,133.76,23
109,18.41,91.13,25.97,60.71,104.04,17.91,39.13,133.76,308.57,20.49,24
110,19.34,21.63,24.84,17.58,19.4,39.13,26.61,20.49,133.76,17.91,1
110,41.35,18.94,29.49,19.22,14.87,26.61,15.78,17.91,20.49,39.13,2
110,29.59,21.08,59.16,46.31,22.72,15.78,20.2,39.13,17.91,26.61,3
110,18.02,18.83,21.88,21.11,18.1,20.2,18.24,26.61,39.13,15.78,4
110,18.91,19.13,20.27,17.03,19.07,18.24,18.01,15.78,26.61,20.2,5
110,17.72,21.48,16.75,19.41,17.24,18.01,21.12,20.2,15.78,18.24,6
110,17.57,32.55,15.7,76.46,69.88,21.12,42.84,18.24,20.2,18.01,7
110,18.55,23.87,29.82,96.72,92.93,42.84,139.73,18.01,18.24,21.12,8
110,39.28,70.17,18.28,102.31,162.0,139.73,25.92,21.12,18.01,42.84,9
110,127.56,70.63,84.67,87.78,86.74,25.92,71.05,42.84,21.12,139.73,10
110,26.27,27.56,67.74,49.96,85.91,71.05,87.26,139.73,42.84,25.92,11
110,62.88,58.09,80.15,17.32,101.92,87.26,98.76,25.92,139.73,71.05,12
110,98.39,114.23,86.76,15.24,81.09,98.76,83.65,71.05,25.92,87.26,13
110,108.77,76.15,105.41,20.03,68.31,83.65,111.29,87.26,71.05,98.76,14
